Year,Dates,Documents,Links,StartDate,EndDate,DummyMeeting,Name,Group,Class,Size,FileType,Comments
1941,March 17 Meeting - 1941,"Intermeeting Executive Committee Minutes:March 17, 1941, 5:00 p.m. (104 KB PDF)",/monetarypolicy/files/FOMChminec219410317.pdf,17-Mar-1941,17-Mar-1941,1,IMECM,Minutes,Meeting Summary,104 KB ,PDF,""
1941,June 10 Meeting - 1941,"Record of Policy Actions (235 KB PDF)",/monetarypolicy/files/fomcropa19410610.pdf,10-Jun-1941,10-Jun-1941,1,Record of Policy Actions,Minutes,Meeting Summary,235 KB ,PDF,""
1941,June 10 Meeting - 1941,"Historical Minutes (600 KB PDF)",/monetarypolicy/files/FOMChistmin19410610.pdf,10-Jun-1941,10-Jun-1941,1,Historical Minutes,Minutes,Meeting Summary,600 KB ,PDF,""
1941,June 10 Meeting - 1941,"Intermeeting Executive Committee Minutes:June 10, 1941 (153 KB PDF)",/monetarypolicy/files/FOMChminec119410610.pdf,10-Jun-1941,10-Jun-1941,1,IMECM,Minutes,Meeting Summary,153 KB ,PDF,""
1941,September 27 Meeting - 1941,"Record of Policy Actions (136 KB PDF)",/monetarypolicy/files/fomcropa19410927.pdf,27-Sep-1941,27-Sep-1941,1,Record of Policy Actions,Minutes,Meeting Summary,136 KB ,PDF,""
1941,September 27 Meeting - 1941,"Historical Minutes (585 KB PDF)",/monetarypolicy/files/FOMChistmin19410927.pdf,27-Sep-1941,27-Sep-1941,1,Historical Minutes,Minutes,Meeting Summary,585 KB ,PDF,""
1941,September 27 Meeting - 1941,"Intermeeting Executive Committee Minutes:September 27, 1941 (161 KB PDF)",/monetarypolicy/files/FOMChminec119410927.pdf,27-Sep-1941,27-Sep-1941,1,IMECM,Minutes,Meeting Summary,161 KB ,PDF,""
1941,December 12 Meeting - 1941,"Record of Policy Actions (135 KB PDF)",/monetarypolicy/files/fomcropa19411212.pdf,12-Dec-1941,12-Dec-1941,1,Record of Policy Actions,Minutes,Meeting Summary,135 KB ,PDF,""
1941,December 12 Meeting - 1941,"Historical Minutes (409 KB PDF)",/monetarypolicy/files/FOMChistmin19411212.pdf,12-Dec-1941,12-Dec-1941,1,Historical Minutes,Minutes,Meeting Summary,409 KB ,PDF,""
1941,December 12 Meeting - 1941,"Intermeeting Executive Committee Minutes:November 24, 1941 (377 KB PDF)",/monetarypolicy/files/FOMChminec119411124.pdf,12-Dec-1941,12-Dec-1941,1,IMECM,Minutes,Meeting Summary,377 KB ,PDF,""
1941,December 12 Meeting - 1941,"Intermeeting Executive Committee Minutes:December 12, 1941 (178 KB PDF)",/monetarypolicy/files/FOMChminec119411212.pdf,12-Dec-1941,12-Dec-1941,1,IMECM,Minutes,Meeting Summary,178 KB ,PDF,""
1942,February 28 Meeting - 1942,"Historical Minutes (163 KB PDF)",/monetarypolicy/files/FOMChistmin19420228.pdf,28-Feb-1942,28-Feb-1942,1,Historical Minutes,Minutes,Meeting Summary,163 KB ,PDF,""
1942,February 28 Meeting - 1942,"Intermeeting Executive Committee Minutes:February 28. 1942 (86 KB PDF)",/monetarypolicy/files/FOMChminec119420228.pdf,28-Feb-1942,28-Feb-1942,1,IMECM,Minutes,Meeting Summary,86 KB ,PDF,""
1942,March 2 Meeting - 1942,"Record of Policy Actions (123 KB PDF)",/monetarypolicy/files/fomcropa19420302.pdf,02-Mar-1942,02-Mar-1942,1,Record of Policy Actions,Minutes,Meeting Summary,123 KB ,PDF,""
1942,March 2 Meeting - 1942,"Historical Minutes (543 KB PDF)",/monetarypolicy/files/FOMChistmin19420302.pdf,02-Mar-1942,02-Mar-1942,1,Historical Minutes,Minutes,Meeting Summary,543 KB ,PDF,""
1942,March 2 Meeting - 1942,"Intermeeting Executive Committee Minutes:March 2, 1942 (95 KB PDF)",/monetarypolicy/files/FOMChminec119420302.pdf,02-Mar-1942,02-Mar-1942,1,IMECM,Minutes,Meeting Summary,95 KB ,PDF,""
1942,May 8 Meeting - 1942,"Record of Policy Actions (253 KB PDF)",/monetarypolicy/files/fomcropa19420508.pdf,08-May-1942,08-May-1942,1,Record of Policy Actions,Minutes,Meeting Summary,253 KB ,PDF,""
1942,May 8 Meeting - 1942,"Historical Minutes (292 KB PDF)",/monetarypolicy/files/FOMChistmin19420508.pdf,08-May-1942,08-May-1942,1,Historical Minutes,Minutes,Meeting Summary,292 KB ,PDF,""
1942,May 8 Meeting - 1942,"Intermeeting Executive Committee Minutes:May 8, 1942 (233 KB PDF)",/monetarypolicy/files/FOMChminec119420508.pdf,08-May-1942,08-May-1942,1,IMECM,Minutes,Meeting Summary,233 KB ,PDF,""
1942,June 22 Meeting - 1942,"Record of Policy Actions (273 KB PDF)",/monetarypolicy/files/fomcropa19420622.pdf,22-Jun-1942,22-Jun-1942,1,Record of Policy Actions,Minutes,Meeting Summary,273 KB ,PDF,""
1942,June 22 Meeting - 1942,"Historical Minutes (518 KB PDF)",/monetarypolicy/files/FOMChistmin19420622.pdf,22-Jun-1942,22-Jun-1942,1,Historical Minutes,Minutes,Meeting Summary,518 KB ,PDF,""
1942,June 22 Meeting - 1942,"Intermeeting Executive Committee Minutes:June 22, 1942 (233 KB PDF)",/monetarypolicy/files/FOMChminec119420508.pdf,22-Jun-1942,22-Jun-1942,1,IMECM,Minutes,Meeting Summary,233 KB ,PDF,""
1942,August 3 Meeting - 1942,"Record of Policy Actions (143 KB PDF)",/monetarypolicy/files/fomcropa19420803.pdf,03-Aug-1942,03-Aug-1942,1,Record of Policy Actions,Minutes,Meeting Summary,143 KB ,PDF,""
1942,August 3 Meeting - 1942,"Historical Minutes (868 KB PDF)",/monetarypolicy/files/FOMChistmin19420803.pdf,03-Aug-1942,03-Aug-1942,1,Historical Minutes,Minutes,Meeting Summary,868 KB ,PDF,""
1942,August 3 Meeting - 1942,"Intermeeting Executive Committee Minutes:July 22, 1942 (248 KB PDF)",/monetarypolicy/files/FOMChminec119420722.pdf,03-Aug-1942,03-Aug-1942,1,IMECM,Minutes,Meeting Summary,248 KB ,PDF,""
1942,August 3 Meeting - 1942,"Intermeeting Executive Committee Minutes:August 3, 1942 (140 KB PDF)",/monetarypolicy/files/FOMChminec119420803.pdf,03-Aug-1942,03-Aug-1942,1,IMECM,Minutes,Meeting Summary,140 KB ,PDF,""
1942,September 28-29 Meeting - 1942,"Record of Policy Actions (154 KB PDF)",/monetarypolicy/files/fomcropa19420928.pdf,28-Sep-1942,29-Sep-1942,1,Record of Policy Actions,Minutes,Meeting Summary,154 KB ,PDF,""
1942,September 28-29 Meeting - 1942,"Historical Minutes (756 KB PDF)",/monetarypolicy/files/FOMChistmin19420929.pdf,28-Sep-1942,29-Sep-1942,1,Historical Minutes,Minutes,Meeting Summary,756 KB ,PDF,""
1942,September 28-29 Meeting - 1942,"Intermeeting Executive Committee Minutes:August 18, 1942 (286 KB PDF)",/monetarypolicy/files/FOMChminec119420818.pdf,28-Sep-1942,29-Sep-1942,1,IMECM,Minutes,Meeting Summary,286 KB ,PDF,""
1942,September 28-29 Meeting - 1942,"Intermeeting Executive Committee Minutes:September 28, 1942 (196 KB PDF)",/monetarypolicy/files/FOMChminec119420928.pdf,28-Sep-1942,29-Sep-1942,1,IMECM,Minutes,Meeting Summary,196 KB ,PDF,""
1942,December 14 Meeting - 1942,"Record of Policy Actions (105 KB PDF)",/monetarypolicy/files/fomcropa19421214.pdf,14-Dec-1942,14-Dec-1942,1,Record of Policy Actions,Minutes,Meeting Summary,105 KB ,PDF,""
1942,December 14 Meeting - 1942,"Historical Minutes (733 KB PDF)",/monetarypolicy/files/FOMChistmin19421214.pdf,14-Dec-1942,14-Dec-1942,1,Historical Minutes,Minutes,Meeting Summary,733 KB ,PDF,""
1942,December 14 Meeting - 1942,"Intermeeting Executive Committee Minutes:December 14, 1942 (206 KB PDF)",/monetarypolicy/files/FOMChminec119421214.pdf,14-Dec-1942,14-Dec-1942,1,IMECM,Minutes,Meeting Summary,206 KB ,PDF,""
1943,January 25-26 Meeting - 1943,"Record of Policy Actions (145 KB PDF)",/monetarypolicy/files/fomcropa19430126.pdf,25-Jan-1943,26-Jan-1943,1,Record of Policy Actions,Minutes,Meeting Summary,145 KB ,PDF,""
1943,January 25-26 Meeting - 1943,"Historical Minutes (787 KB PDF)",/monetarypolicy/files/FOMChistmin19430126.pdf,25-Jan-1943,26-Jan-1943,1,Historical Minutes,Minutes,Meeting Summary,787 KB ,PDF,""
1943,January 25-26 Meeting - 1943,"Intermeeting Executive Committee Minutes:January 25-26, 1943 (196 KB PDF)",/monetarypolicy/files/FOMChminec119430126.pdf,25-Jan-1943,26-Jan-1943,1,IMECM,Minutes,Meeting Summary,196 KB ,PDF,""
1943,March 2 Meeting - 1943,"Record of Policy Actions (142 KB PDF)",/monetarypolicy/files/fomcropa19430302.pdf,02-Mar-1943,02-Mar-1943,1,Record of Policy Actions,Minutes,Meeting Summary,142 KB ,PDF,""
1943,March 2 Meeting - 1943,"Historical Minutes (674 KB PDF)",/monetarypolicy/files/FOMChistmin19430302.pdf,02-Mar-1943,02-Mar-1943,1,Historical Minutes,Minutes,Meeting Summary,674 KB ,PDF,""
1943,March 2 Meeting - 1943,"Intermeeting Executive Committee Minutes:March 2, 1943, 9:40 a.m. (119 KB PDF)",/monetarypolicy/files/FOMChminec119430302.pdf,02-Mar-1943,02-Mar-1943,1,IMECM,Minutes,Meeting Summary,119 KB ,PDF,""
1943,March 2 Meeting - 1943,"Intermeeting Executive Committee Minutes:March 2, 1943, 11:45 a.m. (141 KB PDF)",/monetarypolicy/files/FOMChminec219430302.pdf,02-Mar-1943,02-Mar-1943,1,IMECM,Minutes,Meeting Summary,141 KB ,PDF,""
1943,May 15 Meeting - 1943,"Record of Policy Actions (268 KB PDF)",/monetarypolicy/files/fomcropa19430515.pdf,15-May-1943,15-May-1943,1,Record of Policy Actions,Minutes,Meeting Summary,268 KB ,PDF,""
1943,May 15 Meeting - 1943,"Historical Minutes (342 KB PDF)",/monetarypolicy/files/FOMChistmin19430515.pdf,15-May-1943,15-May-1943,1,Historical Minutes,Minutes,Meeting Summary,342 KB ,PDF,""
1943,May 15 Meeting - 1943,"Intermeeting Executive Committee Minutes:May 15, 1943 (227 KB PDF)",/monetarypolicy/files/FOMChminec119430515.pdf,15-May-1943,15-May-1943,1,IMECM,Minutes,Meeting Summary,227 KB ,PDF,""
1943,June 28 Meeting - 1943,"Record of Policy Actions (280 KB PDF)",/monetarypolicy/files/fomcropa19430628.pdf,28-Jun-1943,28-Jun-1943,1,Record of Policy Actions,Minutes,Meeting Summary,280 KB ,PDF,""
1943,June 28 Meeting - 1943,"Historical Minutes (703 KB PDF)",/monetarypolicy/files/FOMChistmin19430628.pdf,28-Jun-1943,28-Jun-1943,1,Historical Minutes,Minutes,Meeting Summary,703 KB ,PDF,""
1943,June 28 Meeting - 1943,"Intermeeting Executive Committee Minutes:June 28, 1943 (211 KB PDF)",/monetarypolicy/files/FOMChminec119430628.pdf,28-Jun-1943,28-Jun-1943,1,IMECM,Minutes,Meeting Summary,211 KB ,PDF,""
1943,October 18 Meeting - 1943,"Record of Policy Actions (197 KB PDF)",/monetarypolicy/files/fomcropa19431018.pdf,18-Oct-1943,18-Oct-1943,1,Record of Policy Actions,Minutes,Meeting Summary,197 KB ,PDF,""
1943,October 18 Meeting - 1943,"Historical Minutes (854 KB PDF)",/monetarypolicy/files/FOMChistmin19431018.pdf,18-Oct-1943,18-Oct-1943,1,Historical Minutes,Minutes,Meeting Summary,854 KB ,PDF,""
1943,October 18 Meeting - 1943,"Intermeeting Executive Committee Minutes:September 7, 1943 (235 KB PDF)",/monetarypolicy/files/FOMChminec119430907.pdf,18-Oct-1943,18-Oct-1943,1,IMECM,Minutes,Meeting Summary,235 KB ,PDF,""
1943,October 18 Meeting - 1943,"Intermeeting Executive Committee Minutes:October 18, 1943 (255 KB PDF)",/monetarypolicy/files/FOMChminec119431018.pdf,18-Oct-1943,18-Oct-1943,1,IMECM,Minutes,Meeting Summary,255 KB ,PDF,""
1944,February 29 Meeting - 1944,"Record of Policy Actions (259 KB PDF)",/monetarypolicy/files/fomcropa19440229.pdf,29-Feb-1944,29-Feb-1944,1,Record of Policy Actions,Minutes,Meeting Summary,259 KB ,PDF,""
1944,February 29 Meeting - 1944,"Historical Minutes (548 KB PDF)",/monetarypolicy/files/FOMChistmin19440229.pdf,29-Feb-1944,29-Feb-1944,1,Historical Minutes,Minutes,Meeting Summary,548 KB ,PDF,""
1944,February 29 Meeting - 1944,"Intermeeting Executive Committee Minutes:February 29, 1944 (361 KB PDF)",/monetarypolicy/files/FOMChminec119440229.pdf,29-Feb-1944,29-Feb-1944,1,IMECM,Minutes,Meeting Summary,361 KB ,PDF,""
1944,March 1 Meeting - 1944,"Record of Policy Actions (264 KB PDF)",/monetarypolicy/files/fomcropa19440301.pdf,01-Mar-1944,01-Mar-1944,1,Record of Policy Actions,Minutes,Meeting Summary,264 KB ,PDF,""
1944,March 1 Meeting - 1944,"Historical Minutes (730 KB PDF)",/monetarypolicy/files/FOMChistmin19440301.pdf,01-Mar-1944,01-Mar-1944,1,Historical Minutes,Minutes,Meeting Summary,730 KB ,PDF,""
1944,March 1 Meeting - 1944,"Intermeeting Executive Committee Minutes:March 1, 1944 (171 KB PDF)",/monetarypolicy/files/FOMChminec119440301.pdf,01-Mar-1944,01-Mar-1944,1,IMECM,Minutes,Meeting Summary,171 KB ,PDF,""
1944,May 4 Meeting - 1944,"Record of Policy Actions (255 KB PDF)",/monetarypolicy/files/fomcropa19440504.pdf,04-May-1944,04-May-1944,1,Record of Policy Actions,Minutes,Meeting Summary,255 KB ,PDF,""
1944,May 4 Meeting - 1944,"Historical Minutes (757 KB PDF)",/monetarypolicy/files/FOMChistmin19440504.pdf,04-May-1944,04-May-1944,1,Historical Minutes,Minutes,Meeting Summary,757 KB ,PDF,""
1944,May 4 Meeting - 1944,"Intermeeting Executive Committee Minutes:March 28-29, 1944 (823 KB PDF)",/monetarypolicy/files/FOMChminec119440329.pdf,04-May-1944,04-May-1944,1,IMECM,Minutes,Meeting Summary,823 KB ,PDF,""
1944,May 4 Meeting - 1944,"Intermeeting Executive Committee Minutes:May 4, 1944 (442 KB PDF)",/monetarypolicy/files/FOMChminec119440504.pdf,04-May-1944,04-May-1944,1,IMECM,Minutes,Meeting Summary,442 KB ,PDF,""
1944,September 21-22 Meeting - 1944,"Record of Policy Actions (126 KB PDF)",/monetarypolicy/files/fomcropa19440921.pdf,21-Sep-1944,22-Sep-1944,1,Record of Policy Actions,Minutes,Meeting Summary,126 KB ,PDF,""
1944,September 21-22 Meeting - 1944,"Historical Minutes (997 KB PDF)",/monetarypolicy/files/FOMChistmin19440922.pdf,21-Sep-1944,22-Sep-1944,1,Historical Minutes,Minutes,Meeting Summary,997 KB ,PDF,""
1944,September 21-22 Meeting - 1944,"Intermeeting Executive Committee Minutes:July 28, 1944 (965 KB PDF)",/monetarypolicy/files/FOMChminec119440728.pdf,21-Sep-1944,22-Sep-1944,1,IMECM,Minutes,Meeting Summary,965 KB ,PDF,""
1944,September 21-22 Meeting - 1944,"Intermeeting Executive Committee Minutes:September 21, 1944 (926 KB PDF)",/monetarypolicy/files/FOMChminec119440921.pdf,21-Sep-1944,22-Sep-1944,1,IMECM,Minutes,Meeting Summary,926 KB ,PDF,""
1944,December 11 Meeting - 1944,"Record of Policy Actions (125 KB PDF)",/monetarypolicy/files/fomcropa19441211.pdf,11-Dec-1944,11-Dec-1944,1,Record of Policy Actions,Minutes,Meeting Summary,125 KB ,PDF,""
1944,December 11 Meeting - 1944,"Historical Minutes (694 KB PDF)",/monetarypolicy/files/FOMChistmin19441211.pdf,11-Dec-1944,11-Dec-1944,1,Historical Minutes,Minutes,Meeting Summary,694 KB ,PDF,""
1944,December 11 Meeting - 1944,"Intermeeting Executive Committee Minutes:December 11, 1944 (356 KB PDF)",/monetarypolicy/files/FOMChminec119441211.pdf,11-Dec-1944,11-Dec-1944,1,IMECM,Minutes,Meeting Summary,356 KB ,PDF,""
1945,February 28 Meeting - 1945,"Historical Minutes (201 KB PDF)",/monetarypolicy/files/FOMChistmin19450228.pdf,28-Feb-1945,28-Feb-1945,1,Historical Minutes,Minutes,Meeting Summary,201 KB ,PDF,""
1945,February 28 Meeting - 1945,"Intermeeting Executive Committee Minutes:February 28, 1945 (114 KB PDF)",/monetarypolicy/files/FOMChminec119450228.pdf,28-Feb-1945,28-Feb-1945,1,IMECM,Minutes,Meeting Summary,114 KB ,PDF,""
1945,March 1 Meeting - 1945,"Record of Policy Actions (127 KB PDF)",/monetarypolicy/files/fomcropa19450301.pdf,01-Mar-1945,01-Mar-1945,1,Record of Policy Actions,Minutes,Meeting Summary,127 KB ,PDF,""
1945,March 1 Meeting - 1945,"Historical Minutes (948 KB PDF)",/monetarypolicy/files/FOMChistmin19450301.pdf,01-Mar-1945,01-Mar-1945,1,Historical Minutes,Minutes,Meeting Summary,948 KB ,PDF,""
1945,March 1 Meeting - 1945,"Intermeeting Executive Committee Minutes:March 1, 1945 (424 KB PDF)",/monetarypolicy/files/FOMChminec119450301.pdf,01-Mar-1945,01-Mar-1945,1,IMECM,Minutes,Meeting Summary,424 KB ,PDF,""
1945,June 20 Meeting - 1945,"Record of Policy Actions (244 KB PDF)",/monetarypolicy/files/fomcropa19450620.pdf,20-Jun-1945,20-Jun-1945,1,Record of Policy Actions,Minutes,Meeting Summary,244 KB ,PDF,""
1945,June 20 Meeting - 1945,"Historical Minutes (697 KB PDF)",/monetarypolicy/files/FOMChistmin19450620.pdf,20-Jun-1945,20-Jun-1945,1,Historical Minutes,Minutes,Meeting Summary,697 KB ,PDF,""
1945,June 20 Meeting - 1945,"Intermeeting Executive Committee Minutes:June 20, 1945 (489 KB PDF)",/monetarypolicy/files/FOMChminec119450620.pdf,20-Jun-1945,20-Jun-1945,1,IMECM,Minutes,Meeting Summary,489 KB ,PDF,""
1945,October 17 Meeting - 1945,"Record of Policy Actions (132 KB PDF)",/monetarypolicy/files/fomcropa19451017.pdf,17-Oct-1945,17-Oct-1945,1,Record of Policy Actions,Minutes,Meeting Summary,132 KB ,PDF,""
1945,October 17 Meeting - 1945,"Historical Minutes (502 KB PDF)",/monetarypolicy/files/FOMChistmin19451017.pdf,17-Oct-1945,17-Oct-1945,1,Historical Minutes,Minutes,Meeting Summary,502 KB ,PDF,""
1945,October 17 Meeting - 1945,"Intermeeting Executive Committee Minutes:October 17, 1945 (311 KB PDF)",/monetarypolicy/files/FOMChminec119451017.pdf,17-Oct-1945,17-Oct-1945,1,IMECM,Minutes,Meeting Summary,311 KB ,PDF,""
1946,February 28 Meeting - 1946,"Historical Minutes (223 KB PDF)",/monetarypolicy/files/FOMChistmin19460228.pdf,28-Feb-1946,28-Feb-1946,1,Historical Minutes,Minutes,Meeting Summary,223 KB ,PDF,""
1946,February 28 Meeting - 1946,"Intermeeting Executive Committee Minutes:December 5, 1945 (330 KB PDF)",/monetarypolicy/files/FOMChminec119451205.pdf,28-Feb-1946,28-Feb-1946,1,IMECM,Minutes,Meeting Summary,330 KB ,PDF,""
1946,February 28 Meeting - 1946,"Intermeeting Executive Committee Minutes:January 23, 1946 (605 KB PDF)",/monetarypolicy/files/FOMChminec119460123.pdf,28-Feb-1946,28-Feb-1946,1,IMECM,Minutes,Meeting Summary,605 KB ,PDF,""
1946,February 28 Meeting - 1946,"Intermeeting Executive Committee Minutes:February 28, 1946 (334 KB PDF)",/monetarypolicy/files/FOMChminec119460228.pdf,28-Feb-1946,28-Feb-1946,1,IMECM,Minutes,Meeting Summary,334 KB ,PDF,""
1946,March 1 Meeting - 1946,"Record of Policy Actions (243 KB PDF)",/monetarypolicy/files/fomcropa19460301.pdf,01-Mar-1946,01-Mar-1946,1,Record of Policy Actions,Minutes,Meeting Summary,243 KB ,PDF,""
1946,March 1 Meeting - 1946,"Historical Minutes (431 KB PDF)",/monetarypolicy/files/FOMChistmin19460301.pdf,01-Mar-1946,01-Mar-1946,1,Historical Minutes,Minutes,Meeting Summary,431 KB ,PDF,""
1946,March 1 Meeting - 1946,"Intermeeting Executive Committee Minutes:March 1, 1946 (93 KB PDF)",/monetarypolicy/files/FOMChminec119460301.pdf,01-Mar-1946,01-Mar-1946,1,IMECM,Minutes,Meeting Summary,93 KB ,PDF,""
1946,June 10 Meeting - 1946,"Record of Policy Actions (242 KB PDF)",/monetarypolicy/files/fomcropa19460610.pdf,10-Jun-1946,10-Jun-1946,1,Record of Policy Actions,Minutes,Meeting Summary,242 KB ,PDF,""
1946,June 10 Meeting - 1946,"Historical Minutes (806 KB PDF)",/monetarypolicy/files/FOMChistmin19460610.pdf,10-Jun-1946,10-Jun-1946,1,Historical Minutes,Minutes,Meeting Summary,806 KB ,PDF,""
1946,June 10 Meeting - 1946,"Intermeeting Executive Committee Minutes:June 10, 1946 (674 KB PDF)",/monetarypolicy/files/FOMChminec119460610.pdf,10-Jun-1946,10-Jun-1946,1,IMECM,Minutes,Meeting Summary,674 KB ,PDF,""
1946,October 3 Meeting - 1946,"Record of Policy Actions (116 KB PDF)",/monetarypolicy/files/fomcropa19461003.pdf,03-Oct-1946,03-Oct-1946,1,Record of Policy Actions,Minutes,Meeting Summary,116 KB ,PDF,""
1946,October 3 Meeting - 1946,"Historical Minutes (1.18 MB PDF)",/monetarypolicy/files/FOMChistmin19461003.pdf,03-Oct-1946,03-Oct-1946,1,Historical Minutes,Minutes,Meeting Summary,1.18 MB ,PDF,""
1946,October 3 Meeting - 1946,"Intermeeting Executive Committee Minutes:October 3, 1946 (736 KB PDF)",/monetarypolicy/files/FOMChminec119461003.pdf,03-Oct-1946,03-Oct-1946,1,IMECM,Minutes,Meeting Summary,736 KB ,PDF,""
1947,February 27-28 Meeting - 1947,"Historical Minutes (727 KB PDF)",/monetarypolicy/files/FOMChistmin19470228.pdf,27-Feb-1947,28-Feb-1947,1,Historical Minutes,Minutes,Meeting Summary,727 KB ,PDF,""
1947,February 27-28 Meeting - 1947,"Intermeeting Executive Committee Minutes:December 11, 1946 (580 KB PDF)",/monetarypolicy/files/FOMChminec119461211.pdf,27-Feb-1947,28-Feb-1947,1,IMECM,Minutes,Meeting Summary,580 KB ,PDF,""
1947,February 27-28 Meeting - 1947,"Intermeeting Executive Committee Minutes:January 10, 1947 (645 KB PDF)",/monetarypolicy/files/FOMChminec119470110.pdf,27-Feb-1947,28-Feb-1947,1,IMECM,Minutes,Meeting Summary,645 KB ,PDF,""
1947,February 27-28 Meeting - 1947,"Intermeeting Executive Committee Minutes:February 17, 1947 (683 KB PDF)",/monetarypolicy/files/FOMChminec119470217.pdf,27-Feb-1947,28-Feb-1947,1,IMECM,Minutes,Meeting Summary,683 KB ,PDF,""
1947,February 27-28 Meeting - 1947,"Intermeeting Executive Committee Minutes:February 27, 1947 (170 KB PDF)",/monetarypolicy/files/FOMChminec119470227.pdf,27-Feb-1947,28-Feb-1947,1,IMECM,Minutes,Meeting Summary,170 KB ,PDF,""
1947,March 1 Meeting - 1947,"Record of Policy Actions (130 KB PDF)",/monetarypolicy/files/fomcropa19470301.pdf,01-Mar-1947,01-Mar-1947,1,Record of Policy Actions,Minutes,Meeting Summary,130 KB ,PDF,""
1947,March 1 Meeting - 1947,"Historical Minutes (506 KB PDF)",/monetarypolicy/files/FOMChistmin19470301.pdf,01-Mar-1947,01-Mar-1947,1,Historical Minutes,Minutes,Meeting Summary,506 KB ,PDF,""
1947,March 1 Meeting - 1947,"Intermeeting Executive Committee Minutes:March 1, 1947 (394 KB PDF)",/monetarypolicy/files/FOMChminec119470301.pdf,01-Mar-1947,01-Mar-1947,1,IMECM,Minutes,Meeting Summary,394 KB ,PDF,""
1947,June 5-6 Meeting - 1947,"Record of Policy Actions (257 KB PDF)",/monetarypolicy/files/fomcropa19470605.pdf,05-Jun-1947,06-Jun-1947,1,Record of Policy Actions,Minutes,Meeting Summary,257 KB ,PDF,""
1947,June 5-6 Meeting - 1947,"Historical Minutes (893 KB PDF)",/monetarypolicy/files/FOMChistmin19470606.pdf,05-Jun-1947,06-Jun-1947,1,Historical Minutes,Minutes,Meeting Summary,893 KB ,PDF,""
1947,June 5-6 Meeting - 1947,"Intermeeting Executive Committee Minutes:April 1, 1947 (755 KB PDF)",/monetarypolicy/files/FOMChminec119470401.pdf,05-Jun-1947,06-Jun-1947,1,IMECM,Minutes,Meeting Summary,755 KB ,PDF,""
1947,June 5-6 Meeting - 1947,"Intermeeting Executive Committee Minutes:May 2, 1947 (518 KB PDF)",/monetarypolicy/files/FOMChminec119470502.pdf,05-Jun-1947,06-Jun-1947,1,IMECM,Minutes,Meeting Summary,518 KB ,PDF,""
