date_x,year,INDPRO_PC1,PCEPI,PCEPI_PCA,inflation,unemp,lagged_unemp,market_exp,target_change,lag_DFEDTAR,DFEDTAR,d_meeting,scale,d_crisis,TRY_3M,TRY_2Y,TRY_10Y,FF_TAR,date_y,d_dec,d_unc,d_inc,d_m075,d_m050,d_m025,d_0,d_025,d_050,d_075,ord_policy,d_nineeleven,date,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11,d_month_12,d_month_1_fomc,d_month_2_fomc,d_month_3_fomc,d_month_4_fomc,d_month_5_fomc,d_month_6_fomc,d_month_7_fomc,d_month_8_fomc,d_month_9_fomc,d_month_10_fomc,d_month_11_fomc,d_month_12_fomc,target_change_last,target_change_last_fomc
2001-09-01,2001,-4.54656,79.663,-3.92125,-0.3328,5.0,4.9,-0.010000000000005116,-0.5,3.5,3.0,0,0.0,0,2.6923529411764706,3.1188235294117646,4.731764705882353,3.2666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,09/01/2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.0
2001-10-01,2001,-4.68096,79.952,4.44126,0.36278,5.3,5.0,-0.4503333333333353,-0.5,3.0,2.5,1,1.0333333333333334,0,2.197727272727273,2.725909090909091,4.566818181818181,2.5161290322580645,2001-10-02,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0,10/01/2001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5,-0.5
2001-11-01,2001,-5.17371,79.903,-0.73297,-0.06129,5.5,5.3,-0.3954999999999926,-0.5,2.5,2.0,1,1.2,0,1.9064999999999999,2.7824999999999998,4.6515,2.0833333333333335,2001-11-06,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5,0,11/01/2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5,-0.5
2001-12-01,2001,-4.88665,79.819,-1.25426,-0.10513,5.7,5.5,-0.2638095238095135,-0.25,2.0,1.75,1,1.4761904761904763,0,1.7200000000000002,3.1069999999999998,5.0875,1.8306451612903225,2001-12-11,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3,0,12/01/2001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.5,-0.5
2002-01-01,2002,-3.66535,79.87899999999998,0.90578,0.07517,5.7,5.7,0.06700000000006144,0.0,1.75,1.75,1,15.5,0,1.6847619047619045,3.028095238095238,5.035714285714285,1.75,2002-01-30,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10,0,01/01/2002,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25
2002-02-01,2002,-3.07058,80.01100000000002,2.00112,0.16525,5.7,5.7,-0.004999999999995453,0.0,1.75,1.75,0,0.0,0,1.756842105263158,3.0152631578947364,4.911578947368421,1.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,02/01/2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2002-03-01,2002,-2.0508900000000003,80.233,3.3808300000000004,0.27746,5.7,5.7,0.07884615384301666,0.0,1.75,1.75,1,2.3846153846153846,0,1.825,3.5575,5.284,1.75,2002-03-19,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10,0,03/01/2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2002-04-01,2002,-1.35885,80.58,5.31513,0.43249,5.9,5.7,0.004999999999995453,0.0,1.75,1.75,0,0.0,0,1.745,3.4227272727272724,5.21090909090909,1.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,04/01/2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2002-05-01,2002,-0.33292,80.637,0.85216,0.07074,5.8,5.9,0.0017999999999943669,0.0,1.75,1.75,1,1.24,0,1.7604545454545457,3.264090909090909,5.164545454545453,1.75,2002-05-07,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10,0,05/01/2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2002-06-01,2002,1.22053,80.735,1.4681799999999998,0.12153,5.8,5.8,0.06400000000003071,0.0,1.75,1.75,1,6.0,0,1.732,2.9930000000000003,4.9265,1.75,2002-06-26,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10,0,06/01/2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
2002-07-01,2002,1.55828,80.89699999999998,2.43463,0.20066,5.8,5.8,-0.004999999999995453,0.0,1.75,1.75,0,0.0,0,1.7136363636363634,2.5568181818181817,4.653181818181819,1.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,07/01/2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2002-08-01,2002,1.69765,81.048,2.26302,0.18666,5.7,5.8,-0.056710526315792174,0.0,1.75,1.75,1,1.631578947368421,0,1.647272727272727,2.1336363636363633,4.257272727272727,1.75,2002-08-13,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10,0,08/01/2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
2002-09-01,2002,2.22985,81.191,2.13793,0.17644,5.7,5.7,-0.026785737142859558,0.0,1.75,1.75,1,4.285714285714286,0,1.6589999999999994,2.0044999999999997,3.8699999999999997,1.75,2002-09-24,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10,0,09/01/2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
2002-10-01,2002,2.36651,81.342,2.25475,0.18598,5.7,5.7,-0.09499999999999886,0.0,1.75,1.75,0,0.0,0,1.6099999999999997,1.9118181818181819,3.940909090909091,1.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,10/01/2002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2002-11-01,2002,3.40749,81.423,1.20152,0.09958,5.9,5.7,-0.2736999999999992,-0.5,1.75,1.25,1,1.2,0,1.254736842105263,1.923157894736842,4.048421052631579,1.3333333333333333,2002-11-06,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5,0,11/01/2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
2002-12-01,2002,2.87601,81.494,1.05142,0.0872,6.0,5.9,-0.019204545454539854,0.0,1.25,1.25,1,1.4090909090909092,0,1.210952380952381,1.8361904761904764,4.032380952380952,1.25,2002-12-10,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10,0,12/01/2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.5,-0.5
2003-01-01,2003,3.0088,81.71600000000002,3.3183800000000003,0.27241,5.8,6.0,0.04326666666666077,0.0,1.25,1.25,1,10.333333333333334,0,1.189047619047619,1.7433333333333334,4.048571428571429,1.25,2003-01-29,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10,0,01/01/2003,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2003-02-01,2003,3.18257,82.039,4.84775,0.39527,5.9,5.8,-0.019999999999996017,0.0,1.25,1.25,0,0.0,0,1.1852631578947368,1.6278947368421053,3.902631578947368,1.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,02/01/2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2003-03-01,2003,2.1109400000000003,82.227,2.78484,0.22916,5.9,5.9,-0.06928571428484916,0.0,1.25,1.25,1,2.2142857142857144,0,1.150952380952381,1.5738095238095238,3.8071428571428574,1.25,2003-03-18,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10,0,03/01/2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2003-04-01,2003,0.96401,82.06299999999997,-2.36729,-0.19945,6.0,5.9,-0.05500000000000682,0.0,1.25,1.25,0,0.0,0,1.1523809523809523,1.6223809523809525,3.958571428571428,1.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,04/01/2003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2003-05-01,2003,0.56716,81.95299999999997,-1.59671,-0.13404000000000002,6.1,6.0,-0.04942307692308436,0.0,1.25,1.25,1,1.1923076923076923,0,1.0880952380952382,1.4152380952380952,3.5690476190476197,1.25,2003-05-06,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10,0,05/01/2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2003-06-01,2003,-0.21402,82.03,1.13332,0.09396,6.3,6.1,-0.2975013333332992,-0.25,1.25,1.0,1,5.0,0,0.9361904761904762,1.227142857142857,3.334285714285715,1.2,2003-06-25,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3,0,06/01/2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
2003-07-01,2003,0.46608,82.26299999999998,3.46227,0.28404,6.2,6.3,-0.004999999999995453,0.0,1.0,1.0,0,0.0,0,0.9204545454545453,1.4740909090909087,3.975454545454545,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,07/01/2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.0
2003-08-01,2003,0.30964,82.529,3.94999,0.32335,6.1,6.2,0.020250000000000018,0.0,1.0,1.0,1,1.55,0,0.9690476190476193,1.8642857142857143,4.445238095238095,1.0,2003-08-12,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10,0,08/01/2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
2003-09-01,2003,0.76013,82.773,3.60611,0.29565,6.1,6.1,0.011500000000291279,0.0,1.0,1.0,1,1.9375,0,0.9552380952380952,1.706190476190476,4.274285714285715,1.0,2003-09-16,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10,0,09/01/2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
2003-10-01,2003,1.20806,82.76700000000002,-0.08695,-0.00725,6.0,6.1,0.03689000000000432,0.0,1.0,1.0,1,7.75,0,0.9418181818181819,1.7477272727272728,4.290454545454545,1.0,2003-10-28,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10,0,10/01/2003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2003-11-01,2003,1.45828,82.87,1.50361,0.12445,5.8,6.0,0.010000000000005116,0.0,1.0,1.0,0,0.0,0,0.9522222222222221,1.9266666666666667,4.300000000000001,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,11/01/2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2003-12-01,2003,1.88583,83.064,2.84567,0.2341,5.7,5.8,0.011195652173906924,0.0,1.0,1.0,1,1.3478260869565217,0,0.9145454545454546,1.907272727272727,4.267727272727273,1.0,2003-12-09,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10,0,12/01/2003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2004-01-01,2004,1.37359,83.412,5.14493,0.41895,5.7,5.7,-0.004989999999964757,0.0,1.0,1.0,1,7.75,0,0.9005000000000004,1.7610000000000003,4.150499999999999,1.0,2004-01-28,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10,0,01/01/2004,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2004-02-01,2004,1.84294,83.60799999999998,2.8564700000000003,0.23498,5.6,5.7,0.0,0.0,1.0,1.0,0,0.0,0,0.9447368421052631,1.7400000000000002,4.084210526315789,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,02/01/2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2004-03-01,2004,1.57144,83.74600000000002,1.99875,0.16505999999999998,5.8,5.6,0.0057812500000167825,0.0,1.0,1.0,1,1.9375,0,0.9534782608695653,1.577826086956522,3.826521739130435,1.0,2004-03-16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0,03/01/2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2004-04-01,2004,2.7645,83.898,2.1998900000000003,0.1815,5.6,5.8,0.0,0.0,1.0,1.0,0,0.0,0,0.958095238095238,2.0709523809523813,4.347619047619047,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,04/01/2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2004-05-01,2004,3.55004,84.17200000000003,3.99021,0.32659,5.6,5.6,0.01866071428570988,0.0,1.0,1.0,1,1.1071428571428572,0,1.0394999999999999,2.5334999999999996,4.7155000000000005,1.0,2004-05-04,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10,0,05/01/2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2004-06-01,2004,2.52478,84.415,3.51988,0.28869,5.6,5.6,0.2099999999998804,0.25,1.0,1.25,1,30.0,0,1.288095238095238,2.763333333333333,4.733809523809525,1.0083333333333333,2004-06-30,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,14,0,06/01/2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
2004-07-01,2004,2.86179,84.499,1.20066,0.09951,5.5,5.6,0.010000000000005116,0.0,1.25,1.25,0,0.0,0,1.3576190476190477,2.638571428571429,4.498095238095239,1.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,07/01/2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2004-08-01,2004,3.0846400000000003,84.546,0.66951,0.05562,5.4,5.5,0.22068181818182064,0.25,1.25,1.5,1,1.4090909090909092,0,1.503181818181818,2.508181818181818,4.281363636363636,1.4274193548387097,2004-08-10,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,14,0,08/01/2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
2004-09-01,2004,2.56774,84.714,2.41073,0.19871,5.4,5.4,0.2105000017919813,0.25,1.5,1.75,1,3.0,0,1.6814285714285715,2.525238095238095,4.1257142857142854,1.5833333333333333,2004-09-21,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14,0,09/01/2004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.25
2004-10-01,2004,3.39833,85.07700000000001,5.26494,0.4285,5.5,5.4,-0.004999999999995453,0.0,1.75,1.75,0,0.0,0,1.7944999999999998,2.5845,4.0969999999999995,1.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,10/01/2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2004-11-01,2004,2.82291,85.40299999999998,4.69634,0.38318,5.4,5.5,0.2404761904761863,0.25,1.75,2.0,1,1.4285714285714286,0,2.1074999999999995,2.8520000000000003,4.194000000000001,1.925,2004-11-10,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14,0,11/01/2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
2004-12-01,2004,3.65315,85.446,0.60587,0.05035,5.4,5.4,0.2183333333333299,0.25,2.0,2.25,1,1.7222222222222223,0,2.2227272727272727,3.011818181818182,4.2309090909090905,2.1451612903225805,2004-12-14,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14,0,12/01/2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25
2005-01-01,2005,3.86506,85.556,1.55582,0.12874000000000002,5.3,5.4,0.004999999999995453,0.0,2.25,2.25,0,0.0,0,2.371,3.222500000000001,4.221500000000001,2.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,01/01/2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2005-02-01,2005,3.94964,85.791,3.34634,0.27467,5.4,5.3,0.2523148148148148,0.25,2.25,2.5,1,1.037037037037037,0,2.5794736842105266,3.3847368421052635,4.165263157894737,2.4910714285714284,2005-02-02,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,14,0,02/01/2005,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2005-03-01,2005,4.30349,86.038,3.5101400000000003,0.28791,5.2,5.4,0.23225000268798435,0.25,2.5,2.75,1,3.1,0,2.795909090909091,3.7268181818181816,4.497727272727271,2.5806451612903225,2005-03-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14,0,03/01/2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25
2005-04-01,2005,4.00979,86.266,3.22675,0.265,5.2,5.2,0.019999999999996017,0.0,2.75,2.75,0,0.0,0,2.8366666666666664,3.653809523809523,4.3409523809523805,2.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,04/01/2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2005-05-01,2005,3.32657,86.30799999999998,0.58581,0.04869,5.1,5.2,0.2497413793103449,0.25,2.75,3.0,1,1.0689655172413792,0,2.901904761904762,3.643809523809524,4.144285714285714,2.9838709677419355,2005-05-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14,0,05/01/2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2005-06-01,2005,4.58506,86.35700000000001,0.6834100000000001,0.056770000000000015,5.0,5.1,0.32999999999989865,0.25,3.0,3.25,1,30.0,0,3.036363636363636,3.6404545454545456,3.9981818181818185,3.0083333333333333,2005-06-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14,0,06/01/2005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.25
2005-07-01,2005,3.45729,86.72200000000002,5.19155,0.42266,5.0,5.0,0.010000000000005116,0.0,3.25,3.25,0,0.0,0,3.2875,3.8709999999999996,4.1775,3.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,07/01/2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2005-08-01,2005,3.66561,87.069,4.90864,0.40013,4.9,5.0,0.2322826086956569,0.25,3.25,3.5,1,1.3478260869565217,0,3.518260869565218,4.044347826086956,4.262608695652174,3.435483870967742,2005-08-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14,0,08/01/2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
2005-09-01,2005,1.64493,87.905,12.15025,0.96016,5.0,4.9,0.22181818209746515,0.25,3.5,3.75,1,2.727272727272727,0,3.4942857142857147,3.9461904761904765,4.19904761904762,3.591666666666667,2005-09-20,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14,0,09/01/2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.25
2005-10-01,2005,1.95618,88.038,1.83078,0.1513,5.0,5.0,0.025000000000005684,0.0,3.75,3.75,0,0.0,0,3.7925000000000004,4.271,4.463500000000001,3.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,10/01/2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2005-11-01,2005,2.7741,87.85,-2.53265,-0.21354,5.0,5.0,0.25499999999999545,0.25,3.75,4.0,1,1.0,0,3.9745000000000004,4.4165,4.534999999999999,4.0,2005-11-01,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,14,0,11/01/2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
2005-12-01,2005,2.65621,87.851,0.01366,0.00114,4.9,5.0,0.21526315789473213,0.25,4.0,4.25,1,1.631578947368421,0,3.9709523809523817,4.404285714285714,4.467142857142857,4.153225806451613,2005-12-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,0,12/01/2005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25
2006-01-01,2006,2.30623,88.279,6.00549,0.48719,4.7,4.9,0.0600000000000343,0.25,4.25,4.5,1,31.0,0,4.336,4.395499999999999,4.416,4.258064516129032,2006-01-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14,0,01/01/2006,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25
2006-02-01,2006,1.61164,88.323,0.59975,0.04984,4.8,4.7,-0.004999999999995453,0.0,4.5,4.5,0,0.0,0,4.5394736842105265,4.668421052631577,4.568947368421052,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,02/01/2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2006-03-01,2006,1.98276,88.473,2.0571200000000003,0.16983,4.7,4.8,0.2370099999999527,0.25,4.5,4.75,1,7.75,0,4.627826086956521,4.73391304347826,4.7239130434782615,4.532258064516129,2006-03-28,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14,0,03/01/2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2006-04-01,2006,2.21959,88.85,5.23498,0.42612,4.7,4.7,0.015000000000000568,0.0,4.75,4.75,0,0.0,0,4.721578947368422,4.888947368421054,4.990526315789474,4.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,04/01/2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2006-05-01,2006,1.98357,89.07,3.0121,0.24761,4.6,4.7,0.2651136363636277,0.25,4.75,5.0,1,1.4090909090909092,0,4.836363636363637,4.968181818181818,5.11,4.92741935483871,2006-05-10,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,14,0,05/01/2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2006-06-01,2006,1.98429,89.285,2.93536,0.24138,4.6,4.6,0.3440000000000765,0.25,5.0,5.25,1,15.0,0,4.917727272727274,5.121818181818181,5.106363636363636,5.016666666666667,2006-06-29,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,14,0,06/01/2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.25
2006-07-01,2006,2.27021,89.601,4.33073,0.35392,4.7,4.6,0.010000000000005116,0.0,5.25,5.25,0,0.0,0,5.0764999999999985,5.118499999999999,5.0875,5.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,07/01/2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2006-08-01,2006,2.39055,89.885,3.87054,0.31696,4.7,4.7,0.050520833333341404,0.0,5.25,5.25,1,1.2916666666666667,1,5.090434782608695,4.903478260869565,4.876521739130435,5.25,2006-08-08,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10,0,08/01/2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
2006-09-01,2006,4.12662,89.646,-3.14449,-0.2659,4.5,4.7,0.01909090899781803,0.0,5.25,5.25,1,2.727272727272727,1,4.929999999999999,4.768999999999999,4.719,5.25,2006-09-20,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10,0,09/01/2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
2006-10-01,2006,2.77088,89.428,-2.87943,-0.24318,4.4,4.5,0.023214262857142752,0.0,5.25,5.25,1,4.428571428571429,1,5.046190476190477,4.795714285714286,4.72904761904762,5.25,2006-10-25,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10,0,10/01/2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2006-11-01,2006,1.64192,89.461,0.4437100000000001,0.0369,4.5,4.4,-0.004999999999995453,0.0,5.25,5.25,0,0.0,1,5.073333333333335,4.7404761904761905,4.595238095238095,5.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,11/01/2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2006-12-01,2006,2.066,89.789,4.4895,0.36664,4.4,4.5,-0.021250000000000782,0.0,5.25,5.25,1,1.55,1,4.972999999999999,4.673499999999999,4.5645,5.25,2006-12-12,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10,0,12/01/2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
