l1_ld_inflation_yearly,l1_diff_unemp_yearly,l2_diff_unemp,lag_DFEDTAR,target_change_last,target_change_last_fomc,d_meeting,scale,d_y2k,d_nineeleven,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11
2.211453032533228,-0.4000000000000004,0.20000000000000015,1.0,0.0,0.0,1,1.1071428571428572,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2.6716412168969583,-0.5,-0.20000000000000015,1.0,0.0,0.0,1,30.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
2.866007691449912,-0.7000000000000002,0.0,1.25,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
2.6818268106177707,-0.7000000000000002,0.0,1.25,0.0,0.0,1,1.4090909090909092,0.0,0,0,0,0,0,0,0,0,1,0,0,0
2.4146018215849274,-0.6999999999999993,-0.09999999999999963,1.5,0.25,0.25,1,3.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
2.317895599866304,-0.6999999999999993,-0.09999999999999963,1.75,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
2.752729755533867,-0.5,0.0,1.75,0.0,0.0,1,1.4285714285714286,0.0,0,0,0,0,0,0,0,0,0,0,0,1
3.0108114122191942,-0.39999999999999947,0.09999999999999963,2.0,0.25,0.25,1,1.7222222222222223,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2.8273202464193403,-0.2999999999999998,-0.09999999999999963,2.25,0.25,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
2.537894839686228,-0.4000000000000004,0.0,2.25,0.0,0.0,1,1.037037037037037,0.0,0,0,1,0,0,0,0,0,0,0,0,0
2.577489659494248,-0.1999999999999993,-0.10000000000000052,2.5,0.25,0.25,1,3.1,0.0,0,0,0,1,0,0,0,0,0,0,0,0
2.700065075649149,-0.5999999999999996,0.10000000000000052,2.75,0.25,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
2.7833770666735096,-0.39999999999999947,-0.20000000000000015,2.75,0.0,0.0,1,1.0689655172413792,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2.505996930076116,-0.5,0.0,3.0,0.25,0.25,1,30.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
