l1_ld_inflation_quarterly,l1_diff_unemp_quarterly,l2_diff_unemp,lag_DFEDTAR,target_change_last,target_change_last_fomc,d_meeting,scale,d_y2k,d_nineeleven,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11
0.8177013369391695,0.09999999999999963,-0.10000000000000052,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
0.5809591380419477,-0.10000000000000052,0.20000000000000015,1.0,0.0,0.0,1,1.1071428571428572,0.0,0,0,0,0,0,1,0,0,0,0,0,0
0.6723115084175113,0.0,-0.20000000000000015,1.0,0.0,0.0,1,30.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
0.7956702558613138,-0.20000000000000015,0.0,1.25,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
0.7137924686806407,-0.09999999999999963,0.0,1.25,0.0,0.0,1,1.4090909090909092,0.0,0,0,0,0,0,0,0,0,1,0,0,0
0.4433440564645785,-0.1999999999999993,-0.09999999999999963,1.5,0.25,0.25,1,3.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
0.35357663262853833,-0.1999999999999993,-0.09999999999999963,1.75,0.25,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
0.6817028805891745,0.0,0.0,1.75,0.0,0.0,1,1.4285714285714286,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1.008546404211952,0.0,0.09999999999999963,2.0,0.25,0.25,1,1.7222222222222223,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0.8603720209903187,0.0,-0.09999999999999963,2.25,0.25,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
0.5614403523744649,-0.20000000000000015,0.0,2.25,0.0,0.0,1,1.037037037037037,0.0,0,0,1,0,0,0,0,0,0,0,0,0
0.4532876904002059,0.0,-0.10000000000000052,2.5,0.25,0.25,1,3.1,0.0,0,0,0,1,0,0,0,0,0,0,0,0
0.6904461661689787,-0.20000000000000015,0.10000000000000052,2.75,0.25,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
0.826441365029229,-0.09999999999999963,-0.20000000000000015,2.75,0.0,0.0,1,1.0689655172413792,0.0,0,0,0,0,0,1,0,0,0,0,0,0
0.6008187789993791,-0.3000000000000007,0.0,3.0,0.25,0.25,1,30.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
