year,event_type,multi_day,start_month,start_day,end_month,end_day,Beige Book,Tealbook A,Tealbook B,Agenda,Statement,2013 Memos,Minutes,Transcript,Presentation materials,Press Conference,SEP: Individual Projections,Greenbook,Bluebook,Record of Policy Actions,Minutes of Actions,multi-day,Redbook,Staff statements,,"Historical Minutes, 10:30 a.m.","Historical Minutes, 2:45 p.m.",Intermeeting Executive Committee Minutes,Historical Minutes,Supplement,Memoranda of Discussion,Supplement 2,Accessible version,2003 Memos,Accessible material,SEP: Participant Key,Greenbook and Bluebook accessible materials,2009 Memos,2010 Memos,Tealbook accessible materials,2011 Memos,2012 Memos,2008 Memos
1988,Meeting,,May,17,May,17,"['/monetarypolicy/files/fomc19880517beige19880504.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19880517Agenda.pdf,,,,/monetarypolicy/files/FOMC19880517meeting.pdf,/monetarypolicy/files/FOMC19880517material.pdf,,,"['/monetarypolicy/files/fomc19880517gbpt119880511.pdf', '/monetarypolicy/files/fomc19880517gbpt219880511.pdf', '/monetarypolicy/files/fomc19880517gbsup19880513.pdf']",/monetarypolicy/files/fomc19880517bluebook19880513.pdf,/monetarypolicy/files/fomcropa19880517.pdf,/monetarypolicy/files/fomcmoa19880517.pdf,0,,,,,,,,,,,,,,,,,,,,,
1988,Meeting,1,June,29,June,30,"['/monetarypolicy/files/fomc19880630beige19880615.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19880630Agenda.pdf,,,,/monetarypolicy/files/FOMC19880630meeting.pdf,/monetarypolicy/files/FOMC19880630material.pdf,,,"['/monetarypolicy/files/fomc19880630gbpt119880622.pdf', '/monetarypolicy/files/fomc19880630gbpt219880622.pdf', '/monetarypolicy/files/fomc19880630gbsup19880624.pdf']",/monetarypolicy/files/fomc19880630bluebook19880624.pdf,/monetarypolicy/files/fomcropa19880630.pdf,/monetarypolicy/files/fomcmoa19880630.pdf,,,,,,,,,,,,,,,,,,,,,,
1988,Conference Call,,July,19,July,19,,,,,,,,/monetarypolicy/files/FOMC19880719confcall.pdf,/monetarypolicy/files/FOMC19880719material.pdf,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1988,Meeting,,August,16,August,16,"['/monetarypolicy/files/fomc19880816beige19880802.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19880816Agenda.pdf,,,,/monetarypolicy/files/FOMC19880816meeting.pdf,/monetarypolicy/files/FOMC19880816material.pdf,,,"['/monetarypolicy/files/fomc19880816gbpt119880810.pdf', '/monetarypolicy/files/fomc19880816gbpt219880810.pdf', '/monetarypolicy/files/fomc19880816gbsup19880812.pdf']",/monetarypolicy/files/fomc19880816bluebook19880812.pdf,/monetarypolicy/files/fomcropa19880816.pdf,/monetarypolicy/files/fomcmoa19880816.pdf,0,,,,,,,,,,,,,,,,,,,,,
1983,Meeting,1,July,12,July,13,"['/monetarypolicy/files/fomc19830713beige19830701.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19830713Agenda.pdf,,,,/monetarypolicy/files/FOMC19830713meeting.pdf,/monetarypolicy/files/FOMC19830713material.pdf,,,"['/monetarypolicy/files/fomc19830713gbpt119830706.pdf', '/monetarypolicy/files/fomc19830713gbpt219830706.pdf', '/monetarypolicy/files/fomc19830713gbsup19830708.pdf']",/monetarypolicy/files/fomc19830713bluebook19830708.pdf,/monetarypolicy/files/fomcropa19830713.pdf,/monetarypolicy/files/fomcmoa19830713.pdf,,,,,,,,,,,,,,,,,,,,,,
1983,Meeting,,August,23,August,23,"['/monetarypolicy/files/fomc19830823beige19830810.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19830823Agenda.pdf,,,,/monetarypolicy/files/FOMC19830823meeting.pdf,/monetarypolicy/files/FOMC19830823material.pdf,,,"['/monetarypolicy/files/fomc19830823gbpt119830817.pdf', '/monetarypolicy/files/fomc19830823gbpt219830817.pdf', '/monetarypolicy/files/fomc19830823gbsup19810819.pdf']",/monetarypolicy/files/fomc19830823bluebook19830819.pdf,/monetarypolicy/files/fomcropa19830823.pdf,/monetarypolicy/files/fomcmoa19830823.pdf,0,,,,,,,,,,,,,,,,,,,,,
1983,Conference Call,,September,8,September,8,,,,,,,,/monetarypolicy/files/FOMC19830908confcall.pdf,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1983,Meeting,,October,4,October,4,"['/monetarypolicy/files/fomc19831004beige19830920.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19831004Agenda.pdf,,,,/monetarypolicy/files/FOMC19831004meeting.pdf,/monetarypolicy/files/FOMC19831004material.pdf,,,"['/monetarypolicy/files/fomc19831004gbpt119830928.pdf', '/monetarypolicy/files/fomc19831004gbpt219830928.pdf', '/monetarypolicy/files/fomc19831004gbsup19830930.pdf']",/monetarypolicy/files/fomc19831004bluebook19830930.pdf,/monetarypolicy/files/fomcropa19831004.pdf,/monetarypolicy/files/fomcmoa19831004.pdf,0,,,,,,,,,,,,,,,,,,,,,
1983,Meeting,1,November,14,November,15,"['/monetarypolicy/files/fomc19831115beige19831102.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19831115Agenda.pdf,,,,/monetarypolicy/files/FOMC19831115meeting.pdf,/monetarypolicy/files/FOMC19831115material.pdf,,,"['/monetarypolicy/files/fomc19831115gbpt119831109.pdf', '/monetarypolicy/files/fomc19831115gbpt219831109.pdf', '/monetarypolicy/files/fomc19831115gbsup19831110.pdf']",/monetarypolicy/files/fomc19831115bluebook19831110.pdf,/monetarypolicy/files/fomcropa19831115.pdf,/monetarypolicy/files/fomcmoa19831115.pdf,,,,,,,,,,,,,,,,,,,,,,
1983,Meeting,1,December,19,December,20,"['/monetarypolicy/files/fomc19831220beige19831206.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19831220Agenda.pdf,,,,/monetarypolicy/files/FOMC19831220meeting.pdf,,,,"['/monetarypolicy/files/fomc19831220gbpt119831214.pdf', '/monetarypolicy/files/fomc19831220gbpt219831214.pdf', '/monetarypolicy/files/fomc19831220gbsup19831216.pdf']",/monetarypolicy/files/fomc19831220bluebook19831216.pdf,/monetarypolicy/files/fomcropa19831220.pdf,/monetarypolicy/files/fomcmoa19831220.pdf,,,/monetarypolicy/files/FOMC19831220material.pdf,,,,,,,,,,,,,,,,,,,
1985,Conference Call,,January,18,January,18,,,,,,,,/monetarypolicy/files/FOMC19850118confcall.pdf,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1985,Meeting,1,February,12,February,13,"['/monetarypolicy/files/fomc19850213beige19850130.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19850213Agenda.pdf,,,,/monetarypolicy/files/FOMC19850213meeting.pdf,/monetarypolicy/files/FOMC19850213material.pdf,,,"['/monetarypolicy/files/fomc19850213gbpt119850206.pdf', '/monetarypolicy/files/fomc19850213gbpt219850206.pdf', '/monetarypolicy/files/r_19850213gbsup19850208.pdf']",/monetarypolicy/files/fomc19850213bluebook19850208.pdf,/monetarypolicy/files/fomcropa19850213.pdf,/monetarypolicy/files/fomcmoa19850213.pdf,,,,,,,,,,,,,,,,,,,,,,
1985,Meeting,,March,26,March,26,"['/monetarypolicy/files/fomc19850326beige19850312.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19850326Agenda.pdf,,,,/monetarypolicy/files/FOMC19850326meeting.pdf,/monetarypolicy/files/FOMC19850326material.pdf,,,"['/monetarypolicy/files/fomc19850326gbpt119850320.pdf', '/monetarypolicy/files/fomc19850326gbpt219850320.pdf', '/monetarypolicy/files/r_19850326gbsup19850322.pdf']",/monetarypolicy/files/fomc19850326bluebook19850322.pdf,/monetarypolicy/files/fomcropa19850326.pdf,/monetarypolicy/files/fomcmoa19850326.pdf,0,,,,,,,,,,,,,,,,,,,,,
1985,Meeting,,May,21,May,21,"['/monetarypolicy/files/fomc19850521beige19850506.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19850521Agenda.pdf,,,,/monetarypolicy/files/FOMC19850521meeting.pdf,/monetarypolicy/files/FOMC19850521material.pdf,,,"['/monetarypolicy/files/fomc19850521gbpt119850515.pdf', '/monetarypolicy/files/fomc19850521gbpt219850515.pdf', '/monetarypolicy/files/fomc19850521gbsup19850517.pdf']",/monetarypolicy/files/fomc19850521bluebook19850517.pdf,/monetarypolicy/files/fomcropa19850521.pdf,/monetarypolicy/files/fomcmoa19850521.pdf,0,,,,,,,,,,,,,,,,,,,,,
1985,Meeting,1,July,9,July,10,"['/monetarypolicy/files/fomc19850710beige19850625.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19850710Agenda.pdf,,,,/monetarypolicy/files/FOMC19850710meeting.pdf,/monetarypolicy/files/FOMC19850710material.pdf,,,"['/monetarypolicy/files/fomc19850710gbpt119850703.pdf', '/monetarypolicy/files/fomc19850710gbpt219850703.pdf', '/monetarypolicy/files/r_19850710gbsup19850705.pdf']",/monetarypolicy/files/fomc19850710bluebook19850705.pdf,/monetarypolicy/files/fomcropa19850710.pdf,/monetarypolicy/files/fomcmoa19850710.pdf,,,,,,,,,,,,,,,,,,,,,,
1985,Meeting,,August,20,August,20,"['/monetarypolicy/files/fomc19850820beige19850806.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19850820Agenda.pdf,,,,/monetarypolicy/files/FOMC19850820meeting.pdf,/monetarypolicy/files/FOMC19850820material.pdf,,,"['/monetarypolicy/files/fomc19850820gbpt119850814.pdf', '/monetarypolicy/files/fomc19850820gbpt219850814.pdf', '/monetarypolicy/files/fomc19850820gbsup19850816.pdf', '/monetarypolicy/files/fomc19850820gbsup19850819.pdf']",/monetarypolicy/files/fomc19850820bluebook19850816.pdf,/monetarypolicy/files/fomcropa19850820.pdf,/monetarypolicy/files/fomcmoa19850820.pdf,0,,,,,,,,,,,,,,,,,,,,,
1985,Conference Call,,September,23,September,23,,,,,,,,,,,,,,"seeAugust 20,1985 Record",,0,,,,,,,,,,,,,,,,,,,,,
1987,Meeting,1,February,10,February,11,"['/monetarypolicy/files/fomc19870211beige19870128.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19870211Agenda.pdf,,,,/monetarypolicy/files/FOMC19870211meeting.pdf,/monetarypolicy/files/FOMC19870211material.pdf,,,"['/monetarypolicy/files/fomc19870211gbpt119870204.pdf', '/monetarypolicy/files/fomc19870211gbpt219870204.pdf', '/monetarypolicy/files/fomc19870211gbsup19870206.pdf']",/monetarypolicy/files/fomc19870211bluebook19870206.pdf,/monetarypolicy/files/fomcropa19870211.pdf,/monetarypolicy/files/fomcmoa19870211.pdf,,,,,,,,,,,,,,,,,,,,,,
1987,Conference Call,,February,23,February,23,,,,,,,,,,,,,,"seeFebruary 11, 1987Record",,0,,,,,,,,,,,,,,,,,,,,,
1987,Meeting,,March,31,March,31,"['/monetarypolicy/files/fomc19870331beige19870316.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19870331Agenda.pdf,,,,/monetarypolicy/files/FOMC19870331meeting.pdf,/monetarypolicy/files/FOMC19870331material.pdf,,,"['/monetarypolicy/files/fomc19870331gbpt119870325.pdf', '/monetarypolicy/files/fomc19870331gbpt219870325.pdf', '/monetarypolicy/files/fomc19870331gbsup19870327.pdf']",/monetarypolicy/files/fomc19870331bluebook19870327.pdf,/monetarypolicy/files/fomcropa19870331.pdf,/monetarypolicy/files/fomcmoa19870331.pdf,0,,,,,,,,,,,,,,,,,,,,,
1987,Conference Call,,April,29,April,29,,,,,,,,/monetarypolicy/files/FOMC19870429confcall.pdf,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1987,Meeting,,May,19,May,19,"['/monetarypolicy/files/fomc19870519beige19870504.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19870519Agenda.pdf,,,,/monetarypolicy/files/FOMC19870519meeting.pdf,/monetarypolicy/files/FOMC19870519material.pdf,,,"['/monetarypolicy/files/fomc19870519gbpt119870513.pdf', '/monetarypolicy/files/fomc19870519gbpt219870513.pdf', '/monetarypolicy/files/fomc19870519gbsup19870515.pdf']",/monetarypolicy/files/fomc19870519bluebook19870515.pdf,/monetarypolicy/files/fomcropa19870519.pdf,/monetarypolicy/files/fomcmoa19870519.pdf,0,,,,,,,,,,,,,,,,,,,,,
1987,Meeting,,July,7,July,7,"['/monetarypolicy/files/fomc19870707beige19870623.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19870707Agenda.pdf,,,,/monetarypolicy/files/FOMC19870707meeting.pdf,/monetarypolicy/files/FOMC19870707material.pdf,,,"['/monetarypolicy/files/fomc19870707gbpt119870701.pdf', '/monetarypolicy/files/fomc19870707gbpt219870701.pdf', '/monetarypolicy/files/fomc19870707gbsup19870702.pdf']",/monetarypolicy/files/fomc19870707bluebook19870702.pdf,/monetarypolicy/files/fomcropa19870707.pdf,/monetarypolicy/files/fomcmoa19870707.pdf,0,,,,,,,,,,,,,,,,,,,,,
1988,Meeting,,September,20,September,20,"['/monetarypolicy/files/fomc19880920beige19880906.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19880920Agenda.pdf,,,,/monetarypolicy/files/FOMC19880920meeting.pdf,/monetarypolicy/files/FOMC19880920material.pdf,,,"['/monetarypolicy/files/fomc19880920gbpt119880914.pdf', '/monetarypolicy/files/fomc19880920gbpt219880914.pdf', '/monetarypolicy/files/fomc19880920gbsup19880914.pdf']",/monetarypolicy/files/fomc19880920bluebook19880916.pdf,/monetarypolicy/files/fomcropa19880920.pdf,/monetarypolicy/files/fomcmoa19880920.pdf,0,,,,,,,,,,,,,,,,,,,,,
1988,Conference Call,,October,17,October,17,,,,,,,,/monetarypolicy/files/FOMC19881017confcall.pdf,/monetarypolicy/files/FOMC19881017material.pdf,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1988,Meeting,,November,1,November,1,"['/monetarypolicy/files/fomc19881101beige19881018.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19881101Agenda.pdf,,,,/monetarypolicy/files/FOMC19881101meeting.pdf,/monetarypolicy/files/FOMC19881101material.pdf,,,"['/monetarypolicy/files/fomc19881101gbpt119881026.pdf', '/monetarypolicy/files/fomc19881101gbpt219881026.pdf', '/monetarypolicy/files/fomc19881101gbsup19881028.pdf']",/monetarypolicy/files/fomc19881101bluebook19881028.pdf,/monetarypolicy/files/fomcropa19881101.pdf,/monetarypolicy/files/fomcmoa19881101.pdf,0,,,,,,,,,,,,,,,,,,,,,
1988,Conference Call,,November,22,November,22,,,,,,,,/monetarypolicy/files/FOMC19881122confcall.pdf,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1988,Meeting,1,December,13,December,14,"['/monetarypolicy/files/fomc19881214beige19881130.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19881214Agenda.pdf,,,,/monetarypolicy/files/FOMC19881214meeting.pdf,/monetarypolicy/files/FOMC19881214material.pdf,,,"['/monetarypolicy/files/fomc19881214gbpt119881207.pdf', '/monetarypolicy/files/fomc19881214gbpt219881207.pdf', '/monetarypolicy/files/fomc19881214gbsup19881209.pdf']",/monetarypolicy/files/fomc19881214bluebook19881209.pdf,/monetarypolicy/files/fomcropa19881214.pdf,/monetarypolicy/files/fomcmoa19881214.pdf,,,,,,,,,,,,,,,,,,,,,,
1986,Meeting,1,February,11,February,12,"['/monetarypolicy/files/fomc19860212beige19860128.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19860212Agenda.pdf,,,,/monetarypolicy/files/FOMC19860212meeting.pdf,/monetarypolicy/files/FOMC19860212material.pdf,,,"['/monetarypolicy/files/fomc19860212gbpt119860205.pdf', '/monetarypolicy/files/fomc19860212gbpt219860205.pdf', '/monetarypolicy/files/fomc19860212gbsup19860207.pdf']",/monetarypolicy/files/fomc19860212bluebook19860207.pdf,/monetarypolicy/files/fomcropa19860212.pdf,/monetarypolicy/files/fomcmoa19860212.pdf,,,,,,,,,,,,,,,,,,,,,,
1986,Meeting,,April,1,April,1,"['/monetarypolicy/files/fomc19860401beige19860320.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19860401Agenda.pdf,,,,/monetarypolicy/files/FOMC19860401meeting.pdf,/monetarypolicy/files/FOMC19860401material.pdf,,,"['/monetarypolicy/files/fomc19860401gbpt119860326.pdf', '/monetarypolicy/files/fomc19860401gbpt219860326.pdf', '/monetarypolicy/files/fomc19860401gbsup19860328.pdf']",/monetarypolicy/files/fomc19860401bluebook19860328.pdf,/monetarypolicy/files/fomcropa19860401.pdf,/monetarypolicy/files/fomcmoa19860401.pdf,0,,,,,,,,,,,,,,,,,,,,,
1986,Conference Call,,April,21,April,21,,,,,,,,,,,,,,"see April 1, 1986 Record",,0,,,,,,,,,,,,,,,,,,,,,
1986,Meeting,,May,20,May,20,"['/monetarypolicy/files/fomc19860520beige19860506.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19860520Agenda.pdf,,,,/monetarypolicy/files/FOMC19860520meeting.pdf,/monetarypolicy/files/FOMC19860520material.pdf,,,"['/monetarypolicy/files/fomc19860520gbpt119860514.pdf', '/monetarypolicy/files/fomc19860520gbpt219860514.pdf', '/monetarypolicy/files/fomc19860520gbsup19860516.pdf']",/monetarypolicy/files/fomc19860520bluebook19860516.pdf,/monetarypolicy/files/fomcropa19860520.pdf,/monetarypolicy/files/fomcmoa19860520.pdf,0,,,,,,,,,,,,,,,,,,,,,
1986,Meeting,1,July,8,July,9,"['/monetarypolicy/files/fomc19860709beige19860624.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19860709Agenda.pdf,,,,/monetarypolicy/files/FOMC19860709meeting.pdf,/monetarypolicy/files/FOMC19860709material.pdf,,,"['/monetarypolicy/files/fomc19860709gbpt119860702.pdf', '/monetarypolicy/files/fomc19860709gbpt219860702.pdf', '/monetarypolicy/files/fomc19860709gbsup19860703.pdf']",/monetarypolicy/files/fomc19860709bluebook19860703.pdf,/monetarypolicy/files/fomcropa19860709.pdf,/monetarypolicy/files/fomcmoa19860709.pdf,,,,,,,,,,,,,,,,,,,,,,
1986,Meeting,,August,19,August,19,"['/monetarypolicy/files/fomc19860819beige19860805.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19860819Agenda.pdf,,,,/monetarypolicy/files/FOMC19860819meeting.pdf,/monetarypolicy/files/FOMC19860819material.pdf,,,"['/monetarypolicy/files/fomc19860819gbpt119860813.pdf', '/monetarypolicy/files/fomc19860819gbpt219860813.pdf', '/monetarypolicy/files/fomc19860819gbsup19860815.pdf']",/monetarypolicy/files/fomc19860819bluebook19860815.pdf,/monetarypolicy/files/fomcropa19860819.pdf,/monetarypolicy/files/fomcmoa19860819.pdf,0,,,,,,,,,,,,,,,,,,,,,
1986,Meeting,,September,23,September,23,"['/monetarypolicy/files/fomc19860923beige19860910.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19860923Agenda.pdf,,,,/monetarypolicy/files/FOMC19860923meeting.pdf,/monetarypolicy/files/FOMC19860923material.pdf,,,"['/monetarypolicy/files/fomc19860923gbpt119860917.pdf', '/monetarypolicy/files/fomc19860923gbpt219860917.pdf', '/monetarypolicy/files/fomc19860923gbsup19860919.pdf']",/monetarypolicy/files/fomc19860923bluebook19860919.pdf,/monetarypolicy/files/fomcropa19860923.pdf,/monetarypolicy/files/fomcmoa19860923.pdf,0,,,,,,,,,,,,,,,,,,,,,
1985,Meeting,,October,1,October,1,"['/monetarypolicy/files/fomc19851001beige19850916.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19851001Agenda.pdf,,,,/monetarypolicy/files/FOMC19851001meeting.pdf,/monetarypolicy/files/FOMC19851001material.pdf,,,"['/monetarypolicy/files/fomc19851001gbpt119850925.pdf', '/monetarypolicy/files/fomc19851001gbpt219850925.pdf', '/monetarypolicy/files/fomc19851001gbsup19850927.pdf']",/monetarypolicy/files/fomc19851001bluebook19850927.pdf,/monetarypolicy/files/fomcropa19851001.pdf,/monetarypolicy/files/fomcmoa19851001.pdf,0,,,,,,,,,,,,,,,,,,,,,
1985,Meeting,1,November,4,November,5,"['/monetarypolicy/files/fomc19851105beige19851023.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19851105Agenda.pdf,,,,/monetarypolicy/files/FOMC19851105meeting.pdf,/monetarypolicy/files/FOMC19851105material.pdf,,,"['/monetarypolicy/files/fomc19851105gbpt119851030.pdf', '/monetarypolicy/files/fomc19851105gbpt219851030.pdf', '/monetarypolicy/files/fomc19851105gbsup19851101.pdf']",/monetarypolicy/files/fomc19851105bluebook19851101.pdf,/monetarypolicy/files/fomcropa19851105.pdf,/monetarypolicy/files/fomcmoa19851105.pdf,,,,,,,,,,,,,,,,,,,,,,
1985,Meeting,1,December,16,December,17,"['/monetarypolicy/files/fomc19851217beige19851205.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19851217Agenda.pdf,,,,/monetarypolicy/files/FOMC19851217meeting.pdf,/monetarypolicy/files/FOMC19851217material.pdf,,,"['/monetarypolicy/files/fomc19851217gbpt119851211.pdf', '/monetarypolicy/files/fomc19851217gbpt219851211.pdf', '/monetarypolicy/files/fomc19851217gbsup19851213.pdf']",/monetarypolicy/files/fomc19851217bluebook19851213.pdf,/monetarypolicy/files/fomcropa19851217.pdf,/monetarypolicy/files/fomcmoa19851217.pdf,,,,,,,,,,,,,,,,,,,,,,
1989,Meeting,1,February,7,February,8,"['/monetarypolicy/files/fomc19890208beige19890125.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19890208Agenda.pdf,,,,/monetarypolicy/files/FOMC19890208meeting.pdf,/monetarypolicy/files/FOMC19890208material.pdf,,,"['/monetarypolicy/files/fomc19890208gbpt119890201.pdf', '/monetarypolicy/files/fomc19890208gbpt219890201.pdf', '/monetarypolicy/files/fomc19890208gbsup19890203.pdf']",/monetarypolicy/files/fomc19890208bluebook19890203.pdf,/monetarypolicy/files/fomcropa19890208.pdf,/monetarypolicy/files/fomcmoa19890208.pdf,,,,,,,,,,,,,,,,,,,,,,
1989,Meeting,,March,28,March,28,"['/monetarypolicy/files/fomc19890328beige19890315.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19890328Agenda.pdf,,,,/monetarypolicy/files/FOMC19890328meeting.pdf,/monetarypolicy/files/FOMC19890328material.pdf,,,"['/monetarypolicy/files/fomc19890328gbpt119890322.pdf', '/monetarypolicy/files/fomc19890328gbpt219890322.pdf', '/monetarypolicy/files/fomc19890328gbsup19890324.pdf']",/monetarypolicy/files/fomc19890328bluebook19890324.pdf,/monetarypolicy/files/fomcropa19890328.pdf,/monetarypolicy/files/fomcmoa19890328.pdf,0,,,,,,,,,,,,,,,,,,,,,
1989,Meeting,,May,16,May,16,"['/monetarypolicy/files/fomc19890516beige19890503.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19890516Agenda.pdf,,,,/monetarypolicy/files/FOMC19890516meeting.pdf,/monetarypolicy/files/FOMC19890516material.pdf,,,"['/monetarypolicy/files/fomc19890516gbpt119890510.pdf', '/monetarypolicy/files/fomc19890516gbpt219890510.pdf', '/monetarypolicy/files/fomc19890516gbsup19890512.pdf']",/monetarypolicy/files/fomc19890516bluebook19890512.pdf,/monetarypolicy/files/fomcropa19890516.pdf,/monetarypolicy/files/fomcmoa19890516.pdf,0,,,,,,,,,,,,,,,,,,,,,
1989,Conference Call,,May,31,May,31,,,,,,,,/monetarypolicy/files/FOMC19890531confcall.pdf,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1989,Conference Call,,June,5,June,5,,,,,,,,/monetarypolicy/files/FOMC19890605confcall.pdf,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1989,Meeting,1,July,5,July,6,"['/monetarypolicy/files/fomc19890706beige19890621.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19890706Agenda.pdf,,,,/monetarypolicy/files/FOMC19890706meeting.pdf,/monetarypolicy/files/FOMC19890706material.pdf,,,"['/monetarypolicy/files/fomc19890706gbpt119890628.pdf', '/monetarypolicy/files/fomc19890706gbpt219890628.pdf', '/monetarypolicy/files/fomc19890706gbsup19890630.pdf']",/monetarypolicy/files/fomc19890706bluebook19890630.pdf,/monetarypolicy/files/fomcropa19890706.pdf,/monetarypolicy/files/fomcmoa19890706.pdf,,,,,,,,,,,,,,,,,,,,,,
1989,Conference Call,,July,26,July,26,,,,,,,,/monetarypolicy/files/FOMC19890726confcall.pdf,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
1989,Meeting,,August,22,August,22,"['/monetarypolicy/files/fomc19890822beige19890809.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19890822Agenda.pdf,,,,/monetarypolicy/files/FOMC19890822meeting.pdf,/monetarypolicy/files/FOMC19890822material.pdf,,,"['/monetarypolicy/files/fomc19890822gbpt119890816.pdf', '/monetarypolicy/files/fomc19890822gbpt219890816.pdf', '/monetarypolicy/files/fomc19890822gbsup19890818.pdf']",/monetarypolicy/files/fomc19890822bluebook19890818.pdf,/monetarypolicy/files/fomcropa19890822.pdf,/monetarypolicy/files/fomcmoa19890822.pdf,0,,,,,,,,,,,,,,,,,,,,,
1984,Meeting,1,January,30,January,31,"['/monetarypolicy/files/fomc19840131beige19840120.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19840131Agenda.pdf,,,,/monetarypolicy/files/FOMC19840131meeting.pdf,/monetarypolicy/files/FOMC19840131material.pdf,,,"['/monetarypolicy/files/fomc19840131gbpt119840125.pdf', '/monetarypolicy/files/fomc19840131gbpt219840125.pdf', '/monetarypolicy/files/fomc19840131gbsup19840127.pdf']",/monetarypolicy/files/fomc19840131bluebook19840127.pdf,/monetarypolicy/files/fomcropa19840131.pdf,/monetarypolicy/files/fomcmoa19840131.pdf,,,,,,,,,,,,,,,,,,,,,,
1984,Conference Call,,March,20,March,20,,,,,,,,,,,,,,"see January 31, 1984 Record",,0,,,,,,,,,,,,,,,,,,,,,
1984,Meeting,1,March,26,March,27,"['/monetarypolicy/files/fomc19840327beige19840313.pdf', 'http://www.minneapolisfed.org/bb/']",,,/monetarypolicy/files/FOMC19840327Agenda.pdf,,,,/monetarypolicy/files/FOMC19840327meeting.pdf,/monetarypolicy/files/FOMC19840327material.pdf,,,"['/monetarypolicy/files/fomc19840327gbpt119840321.pdf', '/monetarypolicy/files/fomc19840327gbpt219840321.pdf', '/monetarypolicy/files/fomc19840327gbsup19840327.pdf']",/monetarypolicy/files/fomc19840327bluebook19840323.pdf,/monetarypolicy/files/fomcropa19840327.pdf,/monetarypolicy/files/fomcmoa19840327.pdf,,,,,,,,,,,,,,,,,,,,,,
