id,year,meeting_info,document_name,link
4098,1998,June 30-July 1 Meeting - 1998,Bluebook (1.4 MB PDF),/monetarypolicy/files/fomc19980701bluebook19980626.pdf
4099,1998,June 30-July 1 Meeting - 1998,Agenda (41 KB PDF),/monetarypolicy/files/FOMC19980701Agenda.pdf
4100,1998,June 30-July 1 Meeting - 1998," (Released August 20, 1998)Minutes",/fomc/minutes/19980630.htm
4101,1998,June 30-July 1 Meeting - 1998,Transcript (8.98 MB PDF),/monetarypolicy/files/FOMC19980701meeting.pdf
4102,1998,June 30-July 1 Meeting - 1998,Presentation materials (703 KB PDF),/monetarypolicy/files/FOMC19980701material.pdf
4103,1998,August 18 Meeting - 1998,Beige Book: 2.06 MB PDF,/monetarypolicy/files/fomc19980818beige19980805.pdf
4104,1998,August 18 Meeting - 1998,Beige Book: HTML,/fomc/beigebook/1998/19980805/default.htm
4105,1998,August 18 Meeting - 1998,"Greenbook:

                Part 1 (2.29 MB PDF)",/monetarypolicy/files/fomc19980818gbpt119980813.pdf
4106,1998,August 18 Meeting - 1998,"Greenbook:

                Part 2 (4.61 MB PDF)",/monetarypolicy/files/fomc19980818gbpt219980813.pdf
4107,1998,August 18 Meeting - 1998,"Greenbook:

                Supplement (458 KB PDF)",/monetarypolicy/files/fomc19980818gbsup19980814.pdf
4108,1998,August 18 Meeting - 1998,Bluebook (759 KB PDF),/monetarypolicy/files/fomc19980818bluebook19980814.pdf
4109,1998,August 18 Meeting - 1998,Agenda (25 KB PDF),/monetarypolicy/files/FOMC19980818Agenda.pdf
4110,1998,August 18 Meeting - 1998," (Released October 1, 1998)Minutes",/fomc/minutes/19980818.htm
4111,1998,August 18 Meeting - 1998,Transcript (4.16 MB PDF),/monetarypolicy/files/FOMC19980818meeting.pdf
4112,1998,August 18 Meeting - 1998,Staff statements (223 KB PDF),/monetarypolicy/files/FOMC19980818material.pdf
4113,1998,September 21 Conference Call - 1998,Transcript (582 KB PDF),/monetarypolicy/files/FOMC19980921confcall.pdf
4114,1998,September 29 Meeting - 1998,Beige Book: 1.98 MB PDF,/monetarypolicy/files/fomc19980929beige19980916.pdf
4115,1998,September 29 Meeting - 1998,Beige Book: HTML,/fomc/beigebook/1998/19980916/default.htm
4116,1998,September 29 Meeting - 1998,"Greenbook:

                Part 1 (2.39 MB PDF)",/monetarypolicy/files/fomc19980929gbpt119980923.pdf
4117,1998,September 29 Meeting - 1998,"Greenbook:

                Part 2 (4.67 MB PDF)",/monetarypolicy/files/fomc19980929gbpt219980923.pdf
4118,1998,September 29 Meeting - 1998,"Greenbook:

                Supplement (665 KB PDF)",/monetarypolicy/files/fomc19980929gbsup19980925.pdf
4119,1998,September 29 Meeting - 1998,Bluebook (954 KB PDF),/monetarypolicy/files/fomc19980929bluebook19980925.pdf
4120,1998,September 29 Meeting - 1998,Agenda (32 KB PDF),/monetarypolicy/files/FOMC19980929Agenda.pdf
4121,1998,September 29 Meeting - 1998,Statement,/boarddocs/press/general/1998/19980929/
4122,1998,September 29 Meeting - 1998," (Released November 19, 1998)Minutes",/fomc/minutes/19980929.htm
4123,1998,September 29 Meeting - 1998,Transcript (5.85 MB PDF),/monetarypolicy/files/FOMC19980929meeting.pdf
4124,1998,September 29 Meeting - 1998,Presentation materials (205 KB PDF),/monetarypolicy/files/FOMC19980929material.pdf
4125,1998,October 15 Conference Call - 1998,Statement,/boarddocs/press/general/1998/19981015/
4126,1998,October 15 Conference Call - 1998,Transcript (1.68 MB PDF),/monetarypolicy/files/FOMC19981015confcall.pdf
4127,1998,November 17 Meeting - 1998,Beige Book: 2.06 MB PDF,/monetarypolicy/files/fomc19981117beige19981104.pdf
4128,1998,November 17 Meeting - 1998,Beige Book: HTML,/fomc/beigebook/1998/19981104/default.htm
4129,1998,November 17 Meeting - 1998,"Greenbook:

                Part 1 (2.16 MB PDF)",/monetarypolicy/files/fomc19981117gbpt119981112.pdf
4130,1998,November 17 Meeting - 1998,"Greenbook:

                Part 2 (4.83 MB PDF)",/monetarypolicy/files/fomc19981117gbpt219981112.pdf
4131,1998,November 17 Meeting - 1998,"Greenbook:

                Supplement (327 KB PDF)",/monetarypolicy/files/fomc19981117gbsup19981113.pdf
4132,1998,November 17 Meeting - 1998,Bluebook (975 KB PDF),/monetarypolicy/files/fomc19981117bluebook19981113.pdf
4133,1998,November 17 Meeting - 1998,Agenda (32 KB PDF),/monetarypolicy/files/FOMC19981117Agenda.pdf
4134,1998,November 17 Meeting - 1998,Statement,/boarddocs/press/general/1998/19981117/
4135,1998,November 17 Meeting - 1998," (Released December 23, 1998)Minutes",/fomc/minutes/19981117.htm
4136,1998,November 17 Meeting - 1998,Transcript (4.83 MB PDF),/monetarypolicy/files/FOMC19981117meeting.pdf
4137,1998,November 17 Meeting - 1998,Presentation materials (255 KB PDF),/monetarypolicy/files/FOMC19981117material.pdf
4138,1998,December 22 Meeting - 1998,Beige Book: 2.02 MB PDF,/monetarypolicy/files/fomc19981222beige19981209.pdf
4139,1998,December 22 Meeting - 1998,Beige Book: HTML,/fomc/beigebook/1998/19981209/default.htm
4140,1998,December 22 Meeting - 1998,"Greenbook:

                Part 1 (2.14 MB PDF)",/monetarypolicy/files/fomc19981222gbpt119981216.pdf
4141,1998,December 22 Meeting - 1998,"Greenbook:

                Part 2 (4.41 MB PDF)",/monetarypolicy/files/fomc19981222gbpt219981216.pdf
4142,1998,December 22 Meeting - 1998,"Greenbook:

                Supplement (394 KB PDF)",/monetarypolicy/files/fomc19981222gbsup19981218.pdf
4143,1998,December 22 Meeting - 1998,Bluebook (941 KB PDF),/monetarypolicy/files/fomc19981222bluebook19981218.pdf
4144,1998,December 22 Meeting - 1998,Agenda (24 KB PDF),/monetarypolicy/files/FOMC19981222Agenda.pdf
4145,1998,December 22 Meeting - 1998," (Released February 4, 1999)Minutes",/fomc/minutes/19981222.htm
4146,1998,December 22 Meeting - 1998,Transcript (4.1 MB PDF),/monetarypolicy/files/FOMC19981222meeting.pdf
4147,1998,December 22 Meeting - 1998,Presentation materials (172 KB PDF),/monetarypolicy/files/FOMC19981222material.pdf
4148,1999,February 2-3 Meeting - 1999,Beige Book: 1.9 MB PDF,/monetarypolicy/files/fomc19990203beige19990120.pdf
4149,1999,February 2-3 Meeting - 1999,Beige Book: HTML,/fomc/beigebook/1999/19990120/default.htm
4150,1999,February 2-3 Meeting - 1999,"Greenbook:

                Part 1 (2.17 MB PDF)",/monetarypolicy/files/fomc19990203gbpt119990128.pdf
4151,1999,February 2-3 Meeting - 1999,"Greenbook:

                Supplement (343 KB PDF)",/monetarypolicy/files/fomc19990203gbsup19990129.pdf
4152,1999,February 2-3 Meeting - 1999,Bluebook (1.65 MB PDF),/monetarypolicy/files/fomc19990203bluebook19990129.pdf
4153,1999,February 2-3 Meeting - 1999,Agenda (68 KB PDF),/monetarypolicy/files/FOMC19990203Agenda.pdf
4154,1999,February 2-3 Meeting - 1999," (Released April 1, 1999)Minutes",/fomc/minutes/19990202.htm
4155,1999,February 2-3 Meeting - 1999,Transcript (686 KB PDF),/monetarypolicy/files/FOMC19990203meeting.pdf
4156,1999,February 2-3 Meeting - 1999,Presentation materials (1.55 MB PDF),/monetarypolicy/files/FOMC19990203material.pdf
4157,1999,March 30 Meeting - 1999,Beige Book: 2.05 MB PDF,/monetarypolicy/files/fomc19990330beige19990317.pdf
4158,1999,March 30 Meeting - 1999,Beige Book: HTML,/fomc/beigebook/1999/19990317/default.htm
4159,1999,March 30 Meeting - 1999,"Greenbook:

                Part 1 (2.18 MB PDF)",/monetarypolicy/files/fomc19990330gbpt119990324.pdf
4160,1999,March 30 Meeting - 1999,"Greenbook:

                Part 2 (4.07 MB PDF)",/monetarypolicy/files/fomc19990330gbpt219990324.pdf
4161,1999,March 30 Meeting - 1999,"Greenbook:

                Supplement (243 KB PDF)",/monetarypolicy/files/fomc19990330gbsup19990326.pdf
4162,1999,March 30 Meeting - 1999,Bluebook (851 KB PDF),/monetarypolicy/files/fomc19990330bluebook19990326.pdf
4163,1999,March 30 Meeting - 1999,Agenda (24 KB PDF),/monetarypolicy/files/FOMC19990330Agenda.pdf
4164,1999,March 30 Meeting - 1999," (Released May 20, 1999)Minutes",/fomc/minutes/19990330.htm
4165,1999,March 30 Meeting - 1999,Transcript (336 KB PDF),/monetarypolicy/files/FOMC19990330meeting.pdf
4166,1999,March 30 Meeting - 1999,Presentation materials (589 KB PDF),/monetarypolicy/files/FOMC19990330material.pdf
4167,1999,May 18 Meeting - 1999,Beige Book: 2.05 MB PDF,/monetarypolicy/files/fomc19990518beige19990505.pdf
4168,1999,May 18 Meeting - 1999,Beige Book: HTML,/fomc/beigebook/1999/19990505/default.htm
4169,1999,May 18 Meeting - 1999,"Greenbook:

                Part 1 (2.33 MB PDF)",/monetarypolicy/files/fomc19990518gbpt119990513.pdf
4170,1999,May 18 Meeting - 1999,"Greenbook:

                Part 2 (4.14 MB PDF)",/monetarypolicy/files/fomc19990518gbpt219990513.pdf
4171,1999,May 18 Meeting - 1999,"Greenbook:

                Supplement (590 KB PDF)",/monetarypolicy/files/fomc19990518gbsup19990514.pdf
4172,1999,May 18 Meeting - 1999,Bluebook (802 KB PDF),/monetarypolicy/files/fomc19990518bluebook19990514.pdf
4173,1999,May 18 Meeting - 1999,Agenda (25 KB PDF),/monetarypolicy/files/FOMC19990518Agenda.pdf
4174,1999,May 18 Meeting - 1999,Statement,/boarddocs/press/general/1999/19990518/
4175,1999,May 18 Meeting - 1999," (Released July 1, 1999)Minutes",/fomc/minutes/19990518.htm
4176,1999,May 18 Meeting - 1999,Transcript (412 KB PDF),/monetarypolicy/files/FOMC19990518meeting.pdf
4177,1999,May 18 Meeting - 1999,Presentation materials (2.98 MB PDF),/monetarypolicy/files/FOMC19990518material.pdf
4178,1999,June 29-30 Meeting - 1999,Beige Book: 2.16 MB PDF,/monetarypolicy/files/fomc19990630beige19990616.pdf
4179,1999,June 29-30 Meeting - 1999,Beige Book: HTML,/fomc/beigebook/1999/19990616/default.htm
4180,1999,June 29-30 Meeting - 1999,"Greenbook:

                Part 1 (2.34 MB PDF)",/monetarypolicy/files/fomc19990630gbpt119990623.pdf
4181,1999,June 29-30 Meeting - 1999,"Greenbook:

                Part 2 (3.98 MB PDF)",/monetarypolicy/files/fomc19990630gbpt219990623.pdf
4182,1999,June 29-30 Meeting - 1999,"Greenbook:

                Supplement (512 KB PDF)",/monetarypolicy/files/fomc19990630gbsup19990625.pdf
4183,1999,June 29-30 Meeting - 1999,Bluebook (1.38 MB PDF),/monetarypolicy/files/fomc19990630bluebook19990625.pdf
4184,1999,June 29-30 Meeting - 1999,Agenda (30 KB PDF),/monetarypolicy/files/FOMC19990630Agenda.pdf
4185,1999,June 29-30 Meeting - 1999,Statement,/boarddocs/press/general/1999/19990630/
4186,1999,June 29-30 Meeting - 1999," (Released August 26, 1999)Minutes",/fomc/minutes/19990629.htm
4187,1999,June 29-30 Meeting - 1999,Transcript (667 KB PDF),/monetarypolicy/files/FOMC19990630meeting.pdf
4188,1999,June 29-30 Meeting - 1999,Presentation materials (10.19 MB PDF),/monetarypolicy/files/FOMC19990630material.pdf
4189,1999,August 24 Meeting - 1999,Beige Book: 2.12 MB PDF,/monetarypolicy/files/fomc19990824beige19990811.pdf
4190,1999,August 24 Meeting - 1999,Beige Book: HTML,/fomc/beigebook/1999/19990811/default.htm
4191,1999,August 24 Meeting - 1999,"Greenbook:

                Part 1 (2.14 MB PDF)",/monetarypolicy/files/fomc19990824gbpt119990818.pdf
4192,1999,August 24 Meeting - 1999,"Greenbook:

                Part 2 (5.28 MB PDF)",/monetarypolicy/files/fomc19990824gbpt219990818.pdf
4193,1999,August 24 Meeting - 1999,"Greenbook:

                Supplement (216 KB PDF)",/monetarypolicy/files/fomc19990824gbsup19990820.pdf
4194,1999,August 24 Meeting - 1999,Bluebook (931 KB PDF),/monetarypolicy/files/fomc19990824bluebook19990820.pdf
4195,1999,August 24 Meeting - 1999,Agenda (48 KB PDF),/monetarypolicy/files/FOMC19990824Agenda.pdf
4196,1999,August 24 Meeting - 1999,Statement,/boarddocs/press/general/1999/19990824/
4197,1999,August 24 Meeting - 1999," (Released October 7, 1999)Minutes",/fomc/minutes/19990824.htm
4198,1999,August 24 Meeting - 1999,Transcript (493 KB PDF),/monetarypolicy/files/FOMC19990824meeting.pdf
4199,1999,August 24 Meeting - 1999,Presentation materials (4.55 MB PDF),/monetarypolicy/files/FOMC19990824material.pdf
4200,1999,October 5 Meeting - 1999,Beige Book: 2.05 MB PDF,/monetarypolicy/files/fomc19991005beige19990922.pdf
4201,1999,October 5 Meeting - 1999,Beige Book: HTML,/fomc/beigebook/1999/19990922/default.htm
4202,1999,October 5 Meeting - 1999,"Greenbook:

                Part 1 (2.16 MB PDF)",/monetarypolicy/files/fomc19991005gbpt119990929.pdf
4203,1999,October 5 Meeting - 1999,"Greenbook:

                Supplement (626 KB PDF)",/monetarypolicy/files/fomc19991005gbsup19991001.pdf
4204,1999,October 5 Meeting - 1999,Bluebook (850 KB PDF),/monetarypolicy/files/fomc19991005bluebook19991001.pdf
4205,1999,October 5 Meeting - 1999,Agenda (24 KB PDF),/monetarypolicy/files/FOMC19991005Agenda.pdf
4206,1999,October 5 Meeting - 1999,Statement,/boarddocs/press/general/1999/19991005/
4207,1999,October 5 Meeting - 1999," (Released November 18, 1999)Minutes",/fomc/minutes/19991005.htm
4208,1999,October 5 Meeting - 1999,Transcript (436 KB PDF),/monetarypolicy/files/FOMC19991005meeting.pdf
4209,1999,October 5 Meeting - 1999,Presentation materials (4.3 MB PDF),/monetarypolicy/files/FOMC19991005material.pdf
4210,1999,November 16 Meeting - 1999,Beige Book: 2 MB PDF,/monetarypolicy/files/fomc19991116beige19991103.pdf
4211,1999,November 16 Meeting - 1999,Beige Book: HTML,/fomc/beigebook/1999/19991103/default.htm
4212,1999,November 16 Meeting - 1999,"Greenbook:

                Part 1 (2.24 MB PDF)",/monetarypolicy/files/fomc19991116gbpt119991110.pdf
4213,1999,November 16 Meeting - 1999,"Greenbook:

                Supplement (399 KB PDF)",/monetarypolicy/files/fomc19991116gbsup19991115.pdf
4214,1999,November 16 Meeting - 1999,Bluebook (914 KB PDF),/monetarypolicy/files/fomc19991116bluebook19991112.pdf
4215,1999,November 16 Meeting - 1999,Agenda (27 KB PDF),/monetarypolicy/files/FOMC19991116Agenda.pdf
4216,1999,November 16 Meeting - 1999,Statement,/boarddocs/press/general/1999/19991116/
4217,1999,November 16 Meeting - 1999," (Released December 23, 1999)Minutes",/fomc/minutes/19991116.htm
4218,1999,November 16 Meeting - 1999,Transcript (473 KB PDF),/monetarypolicy/files/FOMC19991116meeting.pdf
4219,1999,November 16 Meeting - 1999,Presentation materials (1.92 MB PDF),/monetarypolicy/files/FOMC19991116material.pdf
4220,1999,December 21 Meeting - 1999,Beige Book: 2.08 MB PDF,/monetarypolicy/files/fomc19991221beige19991208.pdf
4221,1999,December 21 Meeting - 1999,Beige Book: HTML,/fomc/beigebook/1999/19991208/default.htm
4222,1999,December 21 Meeting - 1999,"Greenbook:

                Part 1 (1.92 MB PDF)",/monetarypolicy/files/fomc19991221gbpt119991215.pdf
4223,1999,December 21 Meeting - 1999,"Greenbook:

                Part 2 (4.1 MB PDF)",/monetarypolicy/files/fomc19991221gbpt219991215.pdf
4224,1999,December 21 Meeting - 1999,"Greenbook:

                Supplement (299 KB PDF)",/monetarypolicy/files/fomc19991221gbsup19991217.pdf
4225,1999,December 21 Meeting - 1999,Bluebook (872 KB PDF),/monetarypolicy/files/fomc19991221bluebook19991217.pdf
4226,1999,December 21 Meeting - 1999,Agenda (31 KB PDF),/monetarypolicy/files/FOMC19991221Agenda.pdf
4227,1999,December 21 Meeting - 1999,Statement,/boarddocs/press/general/1999/19991221/
4228,1999,December 21 Meeting - 1999," (Released February 3, 2000)Minutes",/fomc/minutes/19991221.htm
4229,1999,December 21 Meeting - 1999,Transcript (480 KB PDF),/monetarypolicy/files/FOMC19991221meeting.pdf
4230,1999,December 21 Meeting - 1999,Presentation materials (1.79 MB PDF),/monetarypolicy/files/FOMC19991221material.pdf
4231,2000,February 1-2 Meeting - 2000,Beige Book: 2.05 MB PDF,/monetarypolicy/files/fomc20000202beige20000119.pdf
4232,2000,February 1-2 Meeting - 2000,Beige Book: HTML,/fomc/beigebook/2000/20000119/default.htm
4233,2000,February 1-2 Meeting - 2000,"Greenbook:

                Part 1 (2.04 MB PDF)",/monetarypolicy/files/fomc20000202gbpt120000127.pdf
4234,2000,February 1-2 Meeting - 2000,"Greenbook:

                Supplement (389 KB PDF)",/monetarypolicy/files/fomc20000202gbsup20000128.pdf
4235,2000,February 1-2 Meeting - 2000,Bluebook (1.91 MB PDF),/monetarypolicy/files/fomc20000202bluebook20000128.pdf
4236,2000,February 1-2 Meeting - 2000,Agenda (67 KB PDF),/monetarypolicy/files/FOMC20000202Agenda.pdf
4237,2000,February 1-2 Meeting - 2000,Statement,/boarddocs/press/general/2000/20000202/
4238,2000,February 1-2 Meeting - 2000," (Released March 23, 2000)Minutes",/fomc/minutes/20000202.htm
4239,2000,February 1-2 Meeting - 2000,Transcript (344 KB PDF),/monetarypolicy/files/FOMC20000202meeting.pdf
4240,2000,February 1-2 Meeting - 2000,Presentation materials (3.97 MB PDF),/monetarypolicy/files/FOMC20000202material.pdf
4241,2000,March 21 Meeting - 2000,Beige Book: 2.17 MB PDF,/monetarypolicy/files/fomc20000321beige20000308.pdf
4242,2000,March 21 Meeting - 2000,Beige Book: HTML,/fomc/beigebook/2000/20000308/default.htm
4243,2000,March 21 Meeting - 2000,"Greenbook:

                Part 1 (2.26 MB PDF)",/monetarypolicy/files/fomc20000321gbpt120000315.pdf
4244,2000,March 21 Meeting - 2000,"Greenbook:

                Part 2 (4.88 MB PDF)",/monetarypolicy/files/fomc20000321gbpt220000315.pdf
4245,2000,March 21 Meeting - 2000,"Greenbook:

                Supplement (711 KB PDF)",/monetarypolicy/files/fomc20000321gbsup20000317.pdf
4246,2000,March 21 Meeting - 2000,Bluebook (863 KB PDF),/monetarypolicy/files/fomc20000321bluebook20000317.pdf
4247,2000,March 21 Meeting - 2000,Agenda (31 KB PDF),/monetarypolicy/files/FOMC20000321Agenda.pdf
4248,2000,March 21 Meeting - 2000,Statement,/boarddocs/press/general/2000/20000321/
4249,2000,March 21 Meeting - 2000," (Released May 18, 2000)Minutes",/fomc/minutes/20000321.htm
4250,2000,March 21 Meeting - 2000,Transcript (225 KB PDF),/monetarypolicy/files/FOMC20000321meeting.pdf
4251,2000,March 21 Meeting - 2000,Presentation materials (1.38 MB PDF),/monetarypolicy/files/FOMC20000321material.pdf
4252,2000,May 16 Meeting - 2000,Beige Book: 2.12 MB PDF,/monetarypolicy/files/fomc20000516beige20000503.pdf
4253,2000,May 16 Meeting - 2000,Beige Book: HTML,/fomc/beigebook/2000/20000503/default.htm
4254,2000,May 16 Meeting - 2000,"Greenbook:

                Part 1 (2.18 MB PDF)",/monetarypolicy/files/fomc20000516gbpt120000511.pdf
4255,2000,May 16 Meeting - 2000,"Greenbook:

                Part 2 (4.23 MB PDF)",/monetarypolicy/files/fomc20000516gbpt220000511.pdf
4256,2000,May 16 Meeting - 2000,"Greenbook:

                Supplement (459 KB PDF)",/monetarypolicy/files/fomc20000516gbsup20000512.pdf
4257,2000,May 16 Meeting - 2000,Bluebook (785 KB PDF),/monetarypolicy/files/fomc20000516bluebook20000512.pdf
4258,2000,May 16 Meeting - 2000,Agenda (25 KB PDF),/monetarypolicy/files/FOMC20000516Agenda.pdf
4259,2000,May 16 Meeting - 2000,Statement,/boarddocs/press/general/2000/20000516/
4260,2000,May 16 Meeting - 2000," (Released June 29, 2000)Minutes",/fomc/minutes/20000516.htm
4261,2000,May 16 Meeting - 2000,Transcript (235 KB PDF),/monetarypolicy/files/FOMC20000516meeting.pdf
4262,2000,May 16 Meeting - 2000,Presentation materials (2.15 MB PDF),/monetarypolicy/files/FOMC20000516material.pdf
4263,2000,June 27-28 Meeting - 2000,Beige Book: 2.12 MB PDF,/monetarypolicy/files/fomc20000628beige20000614.pdf
4264,2000,June 27-28 Meeting - 2000,Beige Book: HTML,/fomc/beigebook/2000/20000614/default.htm
