,DATE,DFEDTAR,DFEDTARL,DFEDTARU,DFF,INDPRO,PCEPI,UNRATE,TRY_3M,TRY-2Y,TRY-10Y,FF1_COMDTY,FF2_COMDTY
3642,1992-09-16,3.0,,,4.48,,,,2.96,3.87,6.41,96.95,97.07
3643,1992-09-17,3.0,,,3.22,,,,2.94,3.86,6.40,96.87,97.07
3644,1992-09-18,3.0,,,3.02,,,,2.94,3.86,6.41,96.89,97.08
3645,1992-09-19,3.0,,,3.02,,,,,,,,
3646,1992-09-20,3.0,,,3.02,,,,,,,,
3647,1992-09-21,3.0,,,3.1,,,,2.97,3.91,6.42,96.87,97.07
3648,1992-09-22,3.0,,,3.04,,,,2.98,3.98,6.50,96.87,97.03
3649,1992-09-23,3.0,,,3.06,,,,2.98,3.97,6.54,96.84,97.03
3650,1992-09-24,3.0,,,3.15,,,,2.95,3.91,6.48,96.84,97.06
3651,1992-09-25,3.0,,,3.19,,,,2.86,3.78,6.41,96.82,97.12
3652,1992-09-26,3.0,,,3.19,,,,,,,,
3653,1992-09-27,3.0,,,3.19,,,,,,,,
3654,1992-09-28,3.0,,,3.45,,,,2.79,3.77,6.37,96.8,97.12
3655,1992-09-29,3.0,,,3.26,,,,2.79,3.80,6.37,96.81,97.11
3656,1992-09-30,3.0,,,4.47,,,,2.75,3.80,6.37,96.81,97.11
3657,1992-10-01,3.0,,,3.58,65.9369,67.767,7.3,2.67,3.67,6.23,97.16,97.24
3658,1992-10-02,3.0,,,3.15,,,,2.69,3.71,6.26,97.07,97.21
3659,1992-10-03,3.0,,,3.15,,,,,,,,
3660,1992-10-04,3.0,,,3.15,,,,,,,,
3661,1992-10-05,3.0,,,3.22,,,,2.75,3.68,6.24,97.06,97.2
3662,1992-10-06,3.0,,,3.1,,,,2.79,3.74,6.30,97,97.16
3663,1992-10-07,3.0,,,3.06,,,,2.89,3.88,6.46,96.96,97.09
3664,1992-10-08,3.0,,,3.04,,,,2.85,3.83,6.41,96.96,97.1
3665,1992-10-09,3.0,,,2.97,,,,2.89,4.00,6.52,96.94,97.02
3666,1992-10-10,3.0,,,2.97,,,,,,,,
3667,1992-10-11,3.0,,,2.97,,,,,,,,
3668,1992-10-12,3.0,,,2.97,,,,ND,ND,ND,96.95,97.05
3669,1992-10-13,3.0,,,3.53,,,,2.95,3.99,6.51,96.91,97.02
3670,1992-10-14,3.0,,,3.96,,,,2.99,4.02,6.51,96.86,96.98
3671,1992-10-15,3.0,,,3.4,,,,2.98,4.02,6.53,96.86,96.99
3672,1992-10-16,3.0,,,2.99,,,,2.97,4.04,6.60,96.86,96.99
3673,1992-10-17,3.0,,,2.99,,,,,,,,
3674,1992-10-18,3.0,,,2.99,,,,,,,,
3675,1992-10-19,3.0,,,3.05,,,,3.04,4.15,6.69,96.87,96.97
3676,1992-10-20,3.0,,,2.97,,,,3.09,4.34,6.86,96.88,96.94
3677,1992-10-21,3.0,,,2.95,,,,2.99,4.29,6.80,96.89,96.96
3678,1992-10-22,3.0,,,2.96,,,,2.98,4.24,6.74,96.89,96.96
3679,1992-10-23,3.0,,,2.9,,,,3.00,4.37,6.83,96.89,96.95
3680,1992-10-24,3.0,,,2.9,,,,,,,,
3681,1992-10-25,3.0,,,2.9,,,,,,,,
3682,1992-10-26,3.0,,,3.12,,,,3.02,4.39,6.83,96.88,96.95
3683,1992-10-27,3.0,,,2.91,,,,3.00,4.32,6.78,96.88,96.95
3684,1992-10-28,3.0,,,3.06,,,,3.00,4.33,6.76,96.89,96.95
3685,1992-10-29,3.0,,,3.08,,,,3.02,4.33,6.71,96.89,96.95
3686,1992-10-30,3.0,,,3.04,,,,3.03,4.40,6.80,96.89,96.94
3687,1992-10-31,3.0,,,3.04,,,,,,,,
3688,1992-11-01,3.0,,,3.04,66.2174,67.9,7.4,,,,,
3689,1992-11-02,3.0,,,3.21,,,,3.08,4.47,6.88,96.92,96.76
3690,1992-11-03,3.0,,,3.09,,,,3.10,4.44,6.87,96.95,96.79
3691,1992-11-04,3.0,,,2.98,,,,3.09,4.44,6.89,96.94,96.81
3692,1992-11-05,3.0,,,2.92,,,,3.08,4.39,6.87,96.97,96.84
3693,1992-11-06,3.0,,,2.86,,,,3.13,4.48,6.97,96.95,96.81
3694,1992-11-07,3.0,,,2.86,,,,,,,,
3695,1992-11-08,3.0,,,2.86,,,,,,,,
3696,1992-11-09,3.0,,,2.98,,,,3.17,4.57,7.00,96.93,96.78
3697,1992-11-10,3.0,,,2.93,,,,3.15,4.50,6.91,96.95,96.79
3698,1992-11-11,3.0,,,2.93,,,,ND,ND,ND,96.97,96.82
3699,1992-11-12,3.0,,,3.04,,,,3.13,4.44,6.79,96.96,96.8
3700,1992-11-13,3.0,,,2.85,,,,3.15,4.54,6.82,96.96,96.77
3701,1992-11-14,3.0,,,2.85,,,,,,,,
3702,1992-11-15,3.0,,,2.85,,,,,,,,
3703,1992-11-16,3.0,,,3.28,,,,3.22,4.68,6.90,96.95,96.73
3704,1992-11-17,3.0,,,3.06,,,,3.24,4.67,6.86,96.95,96.73
3705,1992-11-18,3.0,,,2.89,,,,3.22,4.58,6.78,96.99,96.77
3706,1992-11-19,3.0,,,2.94,,,,3.22,4.59,6.81,96.99,96.74
3707,1992-11-20,3.0,,,2.9,,,,3.28,4.66,6.84,96.99,96.73
3708,1992-11-21,3.0,,,2.9,,,,,,,,
3709,1992-11-22,3.0,,,2.9,,,,,,,,
3710,1992-11-23,3.0,,,2.89,,,,3.34,4.69,6.86,97,96.72
3711,1992-11-24,3.0,,,2.58,,,,3.29,4.61,6.82,97.03,96.76
3712,1992-11-25,3.0,,,4.6,,,,3.31,4.70,6.84,97.03,96.76
3713,1992-11-26,3.0,,,4.6,,,,ND,ND,ND,97.03,96.76
3714,1992-11-27,3.0,,,3.13,,,,3.33,4.77,6.93,96.93,96.73
3715,1992-11-28,3.0,,,3.13,,,,,,,,
3716,1992-11-29,3.0,,,3.13,,,,,,,,
3717,1992-11-30,3.0,,,3.45,,,,3.38,4.79,6.95,96.91,96.73
3718,1992-12-01,3.0,,,3.17,66.2772,68.018,7.4,3.40,4.81,6.94,96.7,96.6
3719,1992-12-02,3.0,,,2.99,,,,3.42,4.81,6.93,96.74,96.62
3720,1992-12-03,3.0,,,3.0,,,,3.37,4.78,6.91,96.76,96.64
3721,1992-12-04,3.0,,,2.86,,,,3.32,4.70,6.84,96.83,96.69
3722,1992-12-05,3.0,,,2.86,,,,,,,,
3723,1992-12-06,3.0,,,2.86,,,,,,,,
3724,1992-12-07,3.0,,,2.92,,,,3.35,4.62,6.78,96.83,96.7
3725,1992-12-08,3.0,,,2.77,,,,3.33,4.59,6.73,96.85,96.74
3726,1992-12-09,3.0,,,3.3,,,,3.30,4.61,6.76,96.86,96.75
3727,1992-12-10,3.0,,,3.08,,,,3.29,4.67,6.77,96.85,96.75
3728,1992-12-11,3.0,,,2.76,,,,3.32,4.78,6.80,96.87,96.77
3729,1992-12-12,3.0,,,2.76,,,,,,,,
3730,1992-12-13,3.0,,,2.76,,,,,,,,
3731,1992-12-14,3.0,,,2.99,,,,3.33,4.80,6.83,96.87,96.76
3732,1992-12-15,3.0,,,3.17,,,,3.29,4.77,6.83,96.87,96.77
3733,1992-12-16,3.0,,,3.02,,,,3.28,4.67,6.77,96.9,96.8
3734,1992-12-17,3.0,,,2.97,,,,3.27,4.69,6.77,96.9,96.78
3735,1992-12-18,3.0,,,2.73,,,,3.23,4.66,6.76,96.94,96.79
3736,1992-12-19,3.0,,,2.73,,,,,,,,
3737,1992-12-20,3.0,,,2.73,,,,,,,,
3738,1992-12-21,3.0,,,3.06,,,,3.25,4.64,6.71,96.94,96.78
3739,1992-12-22,3.0,,,2.97,,,,3.27,4.64,6.65,96.94,96.8
3740,1992-12-23,3.0,,,3.38,,,,3.25,4.63,6.68,96.93,96.79
3741,1992-12-24,3.0,,,2.85,,,,3.23,4.60,6.69,96.96,96.8
3742,1992-12-25,3.0,,,2.85,,,,ND,ND,ND,96.96,96.8
3743,1992-12-26,3.0,,,2.85,,,,,,,,
3744,1992-12-27,3.0,,,2.85,,,,,,,,
3745,1992-12-28,3.0,,,3.27,,,,3.30,4.64,6.72,96.97,96.82
3746,1992-12-29,3.0,,,2.74,,,,3.27,4.61,6.69,96.99,96.83
3747,1992-12-30,3.0,,,2.6,,,,3.19,4.54,6.68,97.02,96.85
3748,1992-12-31,3.0,,,2.66,,,,3.15,4.56,6.70,97.05,96.86
3749,1993-01-01,3.0,,,2.66,66.5643,68.184,7.3,ND,ND,ND,97.05,96.86
3750,1993-01-02,3.0,,,2.66,,,,,,,,
3751,1993-01-03,3.0,,,2.66,,,,,,,,
3752,1993-01-04,3.0,,,3.6,,,,3.19,4.48,6.60,96.91,96.96
3753,1993-01-05,3.0,,,3.33,,,,3.18,4.48,6.61,96.92,96.95
3754,1993-01-06,3.0,,,3.62,,,,3.17,4.52,6.63,96.92,96.95
3755,1993-01-07,3.0,,,3.25,,,,3.19,4.64,6.76,96.92,96.94
3756,1993-01-08,3.0,,,2.93,,,,3.13,4.50,6.75,96.93,96.94
3757,1993-01-09,3.0,,,2.93,,,,,,,,
3758,1993-01-10,3.0,,,2.93,,,,,,,,
3759,1993-01-11,3.0,,,3.06,,,,3.12,4.48,6.71,96.93,96.94
3760,1993-01-12,3.0,,,2.91,,,,3.09,4.48,6.72,96.95,96.94
3761,1993-01-13,3.0,,,2.87,,,,3.06,4.46,6.71,96.95,96.94
3762,1993-01-14,3.0,,,2.97,,,,3.04,4.40,6.65,96.95,96.94
3763,1993-01-15,3.0,,,2.96,,,,3.00,4.31,6.60,96.96,96.96
3764,1993-01-16,3.0,,,2.96,,,,,,,,
3765,1993-01-17,3.0,,,2.96,,,,,,,,
3766,1993-01-18,3.0,,,2.96,,,,ND,ND,ND,96.96,96.97
3767,1993-01-19,3.0,,,3.35,,,,3.10,4.39,6.59,96.96,96.96
3768,1993-01-20,3.0,,,3.56,,,,3.08,4.41,6.61,96.95,96.95
3769,1993-01-21,3.0,,,3.05,,,,3.05,4.36,6.60,96.96,96.95
3770,1993-01-22,3.0,,,2.86,,,,3.03,4.30,6.57,96.96,96.95
3771,1993-01-23,3.0,,,2.86,,,,,,,,
3772,1993-01-24,3.0,,,2.86,,,,,,,,
3773,1993-01-25,3.0,,,3.06,,,,3.02,4.26,6.48,96.96,96.96
3774,1993-01-26,3.0,,,2.96,,,,3.01,4.30,6.50,96.97,96.96
3775,1993-01-27,3.0,,,2.94,,,,2.97,4.24,6.48,96.97,96.96
3776,1993-01-28,3.0,,,2.97,,,,2.96,4.20,6.44,96.97,96.97
3777,1993-01-29,3.0,,,3.02,,,,2.96,4.20,6.39,96.97,96.97
3778,1993-01-30,3.0,,,3.02,,,,,,,,
3779,1993-01-31,3.0,,,3.02,,,,,,,,
3780,1993-02-01,3.0,,,3.25,66.8594,68.28699999999999,7.1,3.01,4.19,6.38,96.95,96.95
3781,1993-02-02,3.0,,,3.18,,,,3.02,4.25,6.46,96.94,96.93
3782,1993-02-03,3.0,,,3.56,,,,2.99,4.27,6.45,96.94,96.94
3783,1993-02-04,3.0,,,3.08,,,,2.96,4.19,6.39,96.95,96.96
3784,1993-02-05,3.0,,,2.87,,,,2.96,4.07,6.32,96.96,96.97
3785,1993-02-06,3.0,,,2.87,,,,,,,,
3786,1993-02-07,3.0,,,2.87,,,,,,,,
3787,1993-02-08,3.0,,,2.94,,,,3.00,4.16,6.37,96.96,96.95
3788,1993-02-09,3.0,,,2.9,,,,2.99,4.20,6.41,96.95,96.93
3789,1993-02-10,3.0,,,2.88,,,,3.00,4.27,6.40,96.95,96.93
3790,1993-02-11,3.0,,,2.97,,,,2.98,4.20,6.37,96.94,96.94
3791,1993-02-12,3.0,,,2.95,,,,2.99,4.20,6.35,96.94,96.95
3792,1993-02-13,3.0,,,2.95,,,,,,,,
3793,1993-02-14,3.0,,,2.95,,,,,,,,
3794,1993-02-15,3.0,,,2.95,,,,ND,ND,ND,96.94,96.95
3795,1993-02-16,3.0,,,3.59,,,,3.00,4.14,6.34,96.94,96.94
3796,1993-02-17,3.0,,,3.09,,,,2.97,4.06,6.28,96.95,96.95
3797,1993-02-18,3.0,,,2.98,,,,2.95,3.95,6.17,96.97,96.97
3798,1993-02-19,3.0,,,2.86,,,,2.99,3.99,6.15,96.98,96.96
3799,1993-02-20,3.0,,,2.86,,,,,,,,
3800,1993-02-21,3.0,,,2.86,,,,,,,,
3801,1993-02-22,3.0,,,2.96,,,,3.01,3.99,6.09,96.99,96.96
3802,1993-02-23,3.0,,,2.91,,,,3.00,3.90,5.92,97,96.96
3803,1993-02-24,3.0,,,2.91,,,,3.02,3.97,6.01,96.99,96.95
3804,1993-02-25,3.0,,,3.03,,,,3.01,3.95,6.03,97,96.95
3805,1993-02-26,3.0,,,3.18,,,,3.01,3.92,6.03,96.97,96.94
3806,1993-02-27,3.0,,,3.18,,,,,,,,
3807,1993-02-28,3.0,,,3.18,,,,,,,,
3808,1993-03-01,3.0,,,3.65,66.7658,68.42699999999999,7.0,3.03,3.88,5.94,96.94,97
3809,1993-03-02,3.0,,,3.19,,,,3.03,3.88,5.95,96.94,97
3810,1993-03-03,3.0,,,3.29,,,,3.00,3.81,5.88,96.96,97.02
3811,1993-03-04,3.0,,,3.1,,,,2.97,3.75,5.83,96.95,97.03
3812,1993-03-05,3.0,,,3.02,,,,3.07,3.91,5.90,96.93,96.98
3813,1993-03-06,3.0,,,3.02,,,,,,,,
3814,1993-03-07,3.0,,,3.02,,,,,,,,
3815,1993-03-08,3.0,,,3.06,,,,3.05,3.97,5.85,96.91,96.96
3816,1993-03-09,3.0,,,2.98,,,,3.05,4.02,5.91,96.92,96.94
3817,1993-03-10,3.0,,,2.96,,,,3.04,4.05,5.97,96.92,96.95
3818,1993-03-11,3.0,,,3.0,,,,3.03,4.01,5.96,96.91,96.97
3819,1993-03-12,3.0,,,2.93,,,,3.04,4.11,6.11,96.91,96.98
3820,1993-03-13,3.0,,,2.93,,,,,,,,
3821,1993-03-14,3.0,,,2.93,,,,,,,,
3822,1993-03-15,3.0,,,3.16,,,,3.06,4.10,6.17,96.91,96.96
3823,1993-03-16,3.0,,,2.72,,,,3.04,4.02,6.06,96.92,96.98
3824,1993-03-17,3.0,,,3.58,,,,3.04,3.98,6.02,96.92,96.98
3825,1993-03-18,3.0,,,3.03,,,,3.01,3.91,5.93,96.91,96.97
3826,1993-03-19,3.0,,,2.88,,,,3.03,3.95,5.95,96.93,96.96
3827,1993-03-20,3.0,,,2.88,,,,,,,,
3828,1993-03-21,3.0,,,2.88,,,,,,,,
3829,1993-03-22,3.0,,,2.99,,,,2.99,3.92,5.96,96.93,96.97
3830,1993-03-23,3.0,,,2.93,,,,2.98,3.88,5.91,96.93,96.97
3831,1993-03-24,3.0,,,2.92,,,,2.98,3.93,5.95,96.94,96.97
3832,1993-03-25,3.0,,,3.05,,,,2.97,3.92,5.98,96.94,96.98
3833,1993-03-26,3.0,,,3.04,,,,3.00,4.02,6.09,96.93,96.97
3834,1993-03-27,3.0,,,3.04,,,,,,,,
3835,1993-03-28,3.0,,,3.04,,,,,,,,
3836,1993-03-29,3.0,,,3.34,,,,3.00,3.95,6.06,96.92,96.97
3837,1993-03-30,3.0,,,2.91,,,,2.97,3.91,6.02,96.94,96.97
3838,1993-03-31,3.0,,,3.83,,,,2.95,3.96,6.03,96.92,96.96
3839,1993-04-01,3.0,,,3.31,67.0,68.609,7.1,2.96,3.94,6.06,96.97,96.98
3840,1993-04-02,3.0,,,3.13,,,,2.97,3.99,6.16,96.96,96.97
3841,1993-04-03,3.0,,,3.13,,,,,,,,
3842,1993-04-04,3.0,,,3.13,,,,,,,,
3843,1993-04-05,3.0,,,3.15,,,,2.97,3.96,6.13,96.96,96.97
3844,1993-04-06,3.0,,,2.97,,,,2.98,3.93,6.08,96.96,96.97
3845,1993-04-07,3.0,,,2.93,,,,2.98,3.93,6.07,96.95,96.97
3846,1993-04-08,3.0,,,2.94,,,,2.96,3.85,5.97,96.97,96.98
3847,1993-04-09,3.0,,,2.82,,,,ND,ND,ND,96.97,96.98
3848,1993-04-10,3.0,,,2.82,,,,,,,,
3849,1993-04-11,3.0,,,2.82,,,,,,,,
3850,1993-04-12,3.0,,,3.11,,,,2.94,3.82,5.92,96.95,96.99
3851,1993-04-13,3.0,,,2.98,,,,2.91,3.82,5.93,96.96,97
3852,1993-04-14,3.0,,,3.03,,,,2.88,3.78,5.90,96.97,96.99
3853,1993-04-15,3.0,,,3.15,,,,2.90,3.79,5.88,96.96,96.99
3854,1993-04-16,3.0,,,2.84,,,,2.90,3.80,5.89,96.98,97
3855,1993-04-17,3.0,,,2.84,,,,,,,,
3856,1993-04-18,3.0,,,2.84,,,,,,,,
3857,1993-04-19,3.0,,,2.94,,,,2.87,3.78,5.87,96.98,97
3858,1993-04-20,3.0,,,2.84,,,,2.85,3.78,5.87,97,97
3859,1993-04-21,3.0,,,2.95,,,,2.86,3.77,5.86,97,96.99
3860,1993-04-22,3.0,,,2.97,,,,2.88,3.75,5.85,97,97
3861,1993-04-23,3.0,,,2.85,,,,2.90,3.75,5.89,97,97
3862,1993-04-24,3.0,,,2.85,,,,,,,,
3863,1993-04-25,3.0,,,2.85,,,,,,,,
3864,1993-04-26,3.0,,,2.99,,,,2.95,3.79,5.94,96.99,96.98
3865,1993-04-27,3.0,,,2.72,,,,2.97,3.88,6.02,97.01,96.98
3866,1993-04-28,3.0,,,2.88,,,,2.98,3.86,6.03,97.02,96.99
3867,1993-04-29,3.0,,,2.94,,,,2.96,3.79,5.99,97.04,97
3868,1993-04-30,3.0,,,3.01,,,,2.97,3.83,6.05,97.05,97
3869,1993-05-01,3.0,,,3.01,66.7674,68.821,7.1,,,,,
3870,1993-05-02,3.0,,,3.01,,,,,,,,
3871,1993-05-03,3.0,,,3.03,,,,2.93,3.75,5.96,97.02,97.02
3872,1993-05-04,3.0,,,2.94,,,,2.93,3.75,5.92,97.03,97.04
3873,1993-05-05,3.0,,,2.9,,,,2.95,3.80,5.93,97.02,97.03
3874,1993-05-06,3.0,,,2.88,,,,2.92,3.80,5.89,97.03,97.03
3875,1993-05-07,3.0,,,2.83,,,,2.93,3.79,5.92,97.02,97.01
3876,1993-05-08,3.0,,,2.83,,,,,,,,
3877,1993-05-09,3.0,,,2.83,,,,,,,,
3878,1993-05-10,3.0,,,2.99,,,,2.95,3.79,5.89,97.02,97.01
3879,1993-05-11,3.0,,,2.98,,,,2.95,3.79,5.89,97.01,97
3880,1993-05-12,3.0,,,2.95,,,,2.96,3.82,5.96,97.01,96.98
3881,1993-05-13,3.0,,,2.97,,,,2.99,3.91,6.02,97.01,96.97
3882,1993-05-14,3.0,,,2.94,,,,3.03,3.97,6.03,97.02,96.96
3883,1993-05-15,3.0,,,2.94,,,,,,,,
3884,1993-05-16,3.0,,,2.94,,,,,,,,
3885,1993-05-17,3.0,,,3.34,,,,3.08,4.05,6.07,97.01,96.95
3886,1993-05-18,3.0,,,2.97,,,,3.08,4.08,6.15,97.02,96.94
3887,1993-05-19,3.0,,,2.94,,,,3.03,4.03,6.11,97.03,96.96
3888,1993-05-20,3.0,,,2.97,,,,3.03,4.03,6.09,97.02,96.96
3889,1993-05-21,3.0,,,2.96,,,,3.07,4.14,6.16,97.02,96.95
3890,1993-05-22,3.0,,,2.96,,,,,,,,
3891,1993-05-23,3.0,,,2.96,,,,,,,,
3892,1993-05-24,3.0,,,3.15,,,,3.15,4.19,6.16,97.01,96.93
3893,1993-05-25,3.0,,,3.21,,,,3.14,4.19,6.17,97.02,96.93
3894,1993-05-26,3.0,,,3.26,,,,3.12,4.20,6.12,97.01,96.93
3895,1993-05-27,3.0,,,3.11,,,,3.13,4.22,6.11,97.01,96.91
3896,1993-05-28,3.0,,,3.02,,,,3.13,4.24,6.16,97.01,96.91
3897,1993-05-29,3.0,,,3.02,,,,,,,,
3898,1993-05-30,3.0,,,3.02,,,,,,,,
3899,1993-05-31,3.0,,,3.02,,,,ND,ND,ND,97.01,96.91
3900,1993-06-01,3.0,,,3.33,66.8781,68.845,7.0,3.14,4.16,6.07,96.91,96.9
3901,1993-06-02,3.0,,,3.12,,,,3.14,4.18,6.06,96.91,96.88
3902,1993-06-03,3.0,,,3.03,,,,3.10,4.14,6.02,96.92,96.89
3903,1993-06-04,3.0,,,2.98,,,,3.18,4.31,6.11,96.88,96.82
3904,1993-06-05,3.0,,,2.98,,,,,,,,
3905,1993-06-06,3.0,,,2.98,,,,,,,,
3906,1993-06-07,3.0,,,3.14,,,,3.20,4.30,6.08,96.87,96.83
3907,1993-06-08,3.0,,,2.72,,,,3.20,4.33,6.09,96.87,96.81
3908,1993-06-09,3.0,,,2.92,,,,3.18,4.29,6.07,96.91,96.84
3909,1993-06-10,3.0,,,3.01,,,,3.18,4.29,6.07,96.9,96.84
3910,1993-06-11,3.0,,,2.93,,,,3.12,4.15,5.97,96.94,96.93
3911,1993-06-12,3.0,,,2.93,,,,,,,,
3912,1993-06-13,3.0,,,2.93,,,,,,,,
3913,1993-06-14,3.0,,,3.06,,,,3.13,4.13,5.97,96.95,96.93
3914,1993-06-15,3.0,,,3.14,,,,3.12,4.11,5.96,96.95,96.95
3915,1993-06-16,3.0,,,3.04,,,,3.11,4.09,5.96,96.95,96.94
3916,1993-06-17,3.0,,,3.02,,,,3.10,4.08,5.93,96.95,96.94
3917,1993-06-18,3.0,,,2.91,,,,3.13,4.16,5.97,96.95,96.93
3918,1993-06-19,3.0,,,2.91,,,,,,,,
3919,1993-06-20,3.0,,,2.91,,,,,,,,
3920,1993-06-21,3.0,,,3.03,,,,3.17,4.16,5.92,96.95,96.93
3921,1993-06-22,3.0,,,2.98,,,,3.16,4.15,5.91,96.97,96.93
3922,1993-06-23,3.0,,,3.24,,,,3.19,4.20,5.91,96.97,96.91
3923,1993-06-24,3.0,,,3.02,,,,3.17,4.15,5.88,96.97,96.92
3924,1993-06-25,3.0,,,2.96,,,,3.15,4.10,5.84,96.97,96.93
3925,1993-06-26,3.0,,,2.96,,,,,,,,
3926,1993-06-27,3.0,,,2.96,,,,,,,,
3927,1993-06-28,3.0,,,3.08,,,,3.11,4.06,5.80,96.97,96.92
3928,1993-06-29,3.0,,,3.0,,,,3.10,4.03,5.79,96.97,96.94
3929,1993-06-30,3.0,,,3.92,,,,3.10,4.03,5.80,96.97,96.94
3930,1993-07-01,3.0,,,3.27,67.0845,68.954,6.9,3.06,3.99,5.80,96.95,96.93
3931,1993-07-02,3.0,,,2.96,,,,3.02,3.93,5.76,96.96,96.94
3932,1993-07-03,3.0,,,2.96,,,,,,,,
3933,1993-07-04,3.0,,,2.96,,,,,,,,
3934,1993-07-05,3.0,,,2.96,,,,ND,ND,ND,96.96,96.94
3935,1993-07-06,3.0,,,3.19,,,,3.12,4.00,5.80,96.96,96.92
3936,1993-07-07,3.0,,,3.39,,,,3.11,4.00,5.80,96.96,96.92
3937,1993-07-08,3.0,,,3.09,,,,3.09,4.00,5.78,96.94,96.92
3938,1993-07-09,3.0,,,2.96,,,,3.09,3.98,5.76,96.95,96.92
3939,1993-07-10,3.0,,,2.96,,,,,,,,
3940,1993-07-11,3.0,,,2.96,,,,,,,,
3941,1993-07-12,3.0,,,3.12,,,,3.10,3.99,5.75,96.96,96.92
3942,1993-07-13,3.0,,,2.99,,,,3.11,4.04,5.78,96.95,96.93
3943,1993-07-14,3.0,,,2.97,,,,3.08,3.97,5.72,96.96,96.93
3944,1993-07-15,3.0,,,3.13,,,,3.08,3.99,5.72,96.95,96.93
3945,1993-07-16,3.0,,,2.97,,,,3.08,3.99,5.71,96.96,96.94
3946,1993-07-17,3.0,,,2.97,,,,,,,,
3947,1993-07-18,3.0,,,2.97,,,,,,,,
3948,1993-07-19,3.0,,,3.13,,,,3.12,3.99,5.71,96.96,96.93
3949,1993-07-20,3.0,,,3.08,,,,3.13,4.09,5.75,96.95,96.92
3950,1993-07-21,3.0,,,3.36,,,,3.14,4.15,5.83,96.96,96.91
3951,1993-07-22,3.0,,,3.12,,,,3.16,4.22,5.90,96.94,96.9
3952,1993-07-23,3.0,,,2.99,,,,3.16,4.25,5.95,96.94,96.91
3953,1993-07-24,3.0,,,2.99,,,,,,,,
3954,1993-07-25,3.0,,,2.99,,,,,,,,
3955,1993-07-26,3.0,,,3.11,,,,3.17,4.22,5.93,96.94,96.93
3956,1993-07-27,3.0,,,3.01,,,,3.17,4.25,5.92,96.94,96.92
3957,1993-07-28,3.0,,,2.98,,,,3.15,4.21,5.90,96.95,96.93
3958,1993-07-29,3.0,,,3.04,,,,3.09,4.12,5.81,96.94,96.94
3959,1993-07-30,3.0,,,3.07,,,,3.10,4.13,5.83,96.94,96.94
3960,1993-07-31,3.0,,,3.07,,,,,,,,
3961,1993-08-01,3.0,,,3.07,67.014,69.072,6.8,,,,,
3962,1993-08-02,3.0,,,3.26,,,,3.17,4.19,5.85,96.93,96.87
3963,1993-08-03,3.0,,,3.06,,,,3.15,4.17,5.83,96.94,96.88
3964,1993-08-04,3.0,,,3.14,,,,3.15,4.16,5.87,96.94,96.88
3965,1993-08-05,3.0,,,3.05,,,,3.12,4.12,5.86,96.94,96.89
3966,1993-08-06,3.0,,,2.96,,,,3.11,4.09,5.86,96.94,96.9
3967,1993-08-07,3.0,,,2.96,,,,,,,,
3968,1993-08-08,3.0,,,2.96,,,,,,,,
3969,1993-08-09,3.0,,,3.04,,,,3.11,4.06,5.82,96.94,96.91
3970,1993-08-10,3.0,,,2.96,,,,3.10,4.10,5.82,96.95,96.91
3971,1993-08-11,3.0,,,2.92,,,,3.09,4.10,5.75,96.94,96.91
3972,1993-08-12,3.0,,,2.97,,,,3.08,4.06,5.77,96.95,96.93
3973,1993-08-13,3.0,,,3.0,,,,3.09,4.00,5.72,96.95,96.94
3974,1993-08-14,3.0,,,3.0,,,,,,,,
3975,1993-08-15,3.0,,,3.0,,,,,,,,
3976,1993-08-16,3.0,,,3.34,,,,3.10,3.98,5.68,96.94,96.93
3977,1993-08-17,3.0,,,3.1,,,,3.08,4.02,5.70,96.94,96.92
3978,1993-08-18,3.0,,,3.02,,,,3.05,3.98,5.69,96.94,96.92
3979,1993-08-19,3.0,,,3.02,,,,3.05,3.93,5.64,96.96,96.93
3980,1993-08-20,3.0,,,2.95,,,,3.06,3.93,5.61,96.96,96.93
3981,1993-08-21,3.0,,,2.95,,,,,,,,
3982,1993-08-22,3.0,,,2.95,,,,,,,,
3983,1993-08-23,3.0,,,3.01,,,,3.08,3.97,5.60,96.96,96.92
3984,1993-08-24,3.0,,,2.95,,,,3.05,3.89,5.54,96.97,96.93
3985,1993-08-25,3.0,,,3.03,,,,3.04,3.85,5.51,96.97,96.93
3986,1993-08-26,3.0,,,3.06,,,,3.06,3.82,5.42,96.96,96.92
3987,1993-08-27,3.0,,,2.99,,,,3.09,3.87,5.48,96.95,96.92
3988,1993-08-28,3.0,,,2.99,,,,,,,,
3989,1993-08-29,3.0,,,2.99,,,,,,,,
3990,1993-08-30,3.0,,,3.11,,,,3.08,3.86,5.44,96.96,96.92
3991,1993-08-31,3.0,,,3.19,,,,3.08,3.88,5.45,96.97,96.93
3992,1993-09-01,3.0,,,3.25,67.3345,69.14399999999999,6.7,3.08,3.88,5.46,96.94,96.96
3993,1993-09-02,3.0,,,3.03,,,,3.05,3.83,5.41,96.94,96.97
3994,1993-09-03,3.0,,,2.94,,,,3.00,3.71,5.31,96.95,97
3995,1993-09-04,3.0,,,2.94,,,,,,,,
3996,1993-09-05,3.0,,,2.94,,,,,,,,
3997,1993-09-06,3.0,,,2.94,,,,ND,ND,ND,96.95,97
3998,1993-09-07,3.0,,,3.11,,,,3.01,3.70,5.23,96.95,97
