year,start_date,end_date,event_type,file_name,file_size,file_type,link,grouping,document_class
1963,1963-03-05,1963-03-05,Meeting,Record of Policy Actions,313 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630305.pdf,Record of Policy Actions,Meeting Summary
1963,1963-03-05,1963-03-05,Meeting,Historical Minutes,3.47 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630305.pdf,Historical Minutes,Meeting Summary
1963,1963-03-26,1963-03-26,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-03-26,1963-03-26,Meeting,Record of Policy Actions,316 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630326.pdf,Record of Policy Actions,Meeting Summary
1963,1963-03-26,1963-03-26,Meeting,Historical Minutes,1.93 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630326.pdf,Historical Minutes,Meeting Summary
1963,1963-03-26,1963-03-26,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-03-26,1963-03-26,Meeting,Record of Policy Actions,316 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630326.pdf,Record of Policy Actions,Meeting Summary
1963,1963-03-26,1963-03-26,Meeting,Historical Minutes,1.93 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630326.pdf,Historical Minutes,Meeting Summary
1963,1963-04-16,1963-04-16,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-04-16,1963-04-16,Meeting,Record of Policy Actions,237 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630416.pdf,Record of Policy Actions,Meeting Summary
1963,1963-04-16,1963-04-16,Meeting,Historical Minutes,1.87 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630416.pdf,Historical Minutes,Meeting Summary
1963,1963-04-16,1963-04-16,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-04-16,1963-04-16,Meeting,Record of Policy Actions,237 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630416.pdf,Record of Policy Actions,Meeting Summary
1963,1963-04-16,1963-04-16,Meeting,Historical Minutes,1.87 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630416.pdf,Historical Minutes,Meeting Summary
1963,1963-05-07,1963-05-07,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-05-07,1963-05-07,Meeting,Record of Policy Actions,245 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630507.pdf,Record of Policy Actions,Meeting Summary
1963,1963-05-07,1963-05-07,Meeting,Historical Minutes,2.39 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630507.pdf,Historical Minutes,Meeting Summary
1963,1963-05-07,1963-05-07,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-05-07,1963-05-07,Meeting,Record of Policy Actions,245 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630507.pdf,Record of Policy Actions,Meeting Summary
1963,1963-05-07,1963-05-07,Meeting,Historical Minutes,2.39 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630507.pdf,Historical Minutes,Meeting Summary
1963,1963-05-28,1963-05-28,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-05-28,1963-05-28,Meeting,Record of Policy Actions,413 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630528.pdf,Record of Policy Actions,Meeting Summary
1963,1963-05-28,1963-05-28,Meeting,Historical Minutes,2.3 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630528.pdf,Historical Minutes,Meeting Summary
1963,1963-05-28,1963-05-28,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-05-28,1963-05-28,Meeting,Record of Policy Actions,413 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630528.pdf,Record of Policy Actions,Meeting Summary
1963,1963-05-28,1963-05-28,Meeting,Historical Minutes,2.3 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630528.pdf,Historical Minutes,Meeting Summary
1963,1963-06-18,1963-06-18,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-06-18,1963-06-18,Meeting,Record of Policy Actions,237 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630618.pdf,Record of Policy Actions,Meeting Summary
1963,1963-06-18,1963-06-18,Meeting,Historical Minutes,2.32 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630618.pdf,Historical Minutes,Meeting Summary
1963,1963-06-18,1963-06-18,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-06-18,1963-06-18,Meeting,Record of Policy Actions,237 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630618.pdf,Record of Policy Actions,Meeting Summary
1963,1963-06-18,1963-06-18,Meeting,Historical Minutes,2.32 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630618.pdf,Historical Minutes,Meeting Summary
1963,1963-07-09,1963-07-09,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-07-09,1963-07-09,Meeting,Record of Policy Actions,332 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630709.pdf,Record of Policy Actions,Meeting Summary
1963,1963-07-09,1963-07-09,Meeting,Historical Minutes,3.09 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630709.pdf,Historical Minutes,Meeting Summary
1963,1963-07-09,1963-07-09,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-07-09,1963-07-09,Meeting,Record of Policy Actions,332 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630709.pdf,Record of Policy Actions,Meeting Summary
1963,1963-07-09,1963-07-09,Meeting,Historical Minutes,3.09 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630709.pdf,Historical Minutes,Meeting Summary
1963,1963-07-30,1963-07-30,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-07-30,1963-07-30,Meeting,Record of Policy Actions,328 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630730.pdf,Record of Policy Actions,Meeting Summary
1963,1963-07-30,1963-07-30,Meeting,Historical Minutes,2.38 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630730.pdf,Historical Minutes,Meeting Summary
1963,1963-07-30,1963-07-30,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-07-30,1963-07-30,Meeting,Record of Policy Actions,328 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630730.pdf,Record of Policy Actions,Meeting Summary
1963,1963-07-30,1963-07-30,Meeting,Historical Minutes,2.38 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630730.pdf,Historical Minutes,Meeting Summary
1963,1963-08-20,1963-08-20,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-08-20,1963-08-20,Meeting,Record of Policy Actions,237 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630820.pdf,Record of Policy Actions,Meeting Summary
1963,1963-08-20,1963-08-20,Meeting,Historical Minutes,2.46 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630820.pdf,Historical Minutes,Meeting Summary
1963,1963-08-20,1963-08-20,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-08-20,1963-08-20,Meeting,Record of Policy Actions,237 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630820.pdf,Record of Policy Actions,Meeting Summary
1963,1963-08-20,1963-08-20,Meeting,Historical Minutes,2.46 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630820.pdf,Historical Minutes,Meeting Summary
1963,1963-09-10,1963-09-10,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-09-10,1963-09-10,Meeting,Record of Policy Actions,316 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630910.pdf,Record of Policy Actions,Meeting Summary
1963,1963-09-10,1963-09-10,Meeting,Historical Minutes,2.11 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630910.pdf,Historical Minutes,Meeting Summary
1963,1963-09-10,1963-09-10,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-09-10,1963-09-10,Meeting,Record of Policy Actions,316 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19630910.pdf,Record of Policy Actions,Meeting Summary
1963,1963-09-10,1963-09-10,Meeting,Historical Minutes,2.11 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19630910.pdf,Historical Minutes,Meeting Summary
1963,1963-10-01,1963-10-01,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-10-01,1963-10-01,Meeting,Record of Policy Actions,393 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19631001.pdf,Record of Policy Actions,Meeting Summary
1963,1963-10-01,1963-10-01,Meeting,Historical Minutes,2.09 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19631001.pdf,Historical Minutes,Meeting Summary
1963,1963-10-01,1963-10-01,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-10-01,1963-10-01,Meeting,Record of Policy Actions,393 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19631001.pdf,Record of Policy Actions,Meeting Summary
1963,1963-10-01,1963-10-01,Meeting,Historical Minutes,2.09 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19631001.pdf,Historical Minutes,Meeting Summary
1963,1963-10-22,1963-10-22,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-10-22,1963-10-22,Meeting,Record of Policy Actions,318 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19631022.pdf,Record of Policy Actions,Meeting Summary
1963,1963-10-22,1963-10-22,Meeting,Historical Minutes,2.18 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19631022.pdf,Historical Minutes,Meeting Summary
1963,1963-10-22,1963-10-22,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-10-22,1963-10-22,Meeting,Record of Policy Actions,318 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19631022.pdf,Record of Policy Actions,Meeting Summary
1963,1963-10-22,1963-10-22,Meeting,Historical Minutes,2.18 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19631022.pdf,Historical Minutes,Meeting Summary
1963,1963-11-12,1963-11-12,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-11-12,1963-11-12,Meeting,Record of Policy Actions,405 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19631112.pdf,Record of Policy Actions,Meeting Summary
1963,1963-11-12,1963-11-12,Meeting,Historical Minutes,2.38 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19631112.pdf,Historical Minutes,Meeting Summary
1963,1963-11-12,1963-11-12,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-11-12,1963-11-12,Meeting,Record of Policy Actions,405 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19631112.pdf,Record of Policy Actions,Meeting Summary
1963,1963-11-12,1963-11-12,Meeting,Historical Minutes,2.38 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19631112.pdf,Historical Minutes,Meeting Summary
1963,1963-11-26,1963-11-26,Conference Call,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-11-26,1963-11-26,Conference Call,Record of Policy Actions,153 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19631126.pdf,Record of Policy Actions,Meeting Summary
1963,1963-11-26,1963-11-26,Conference Call,Historical Minutes,217 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19631126.pdf,Historical Minutes,Meeting Summary
1963,1963-11-26,1963-11-26,Conference Call,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-11-26,1963-11-26,Conference Call,Record of Policy Actions,153 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19631126.pdf,Record of Policy Actions,Meeting Summary
1963,1963-11-26,1963-11-26,Conference Call,Historical Minutes,217 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19631126.pdf,Historical Minutes,Meeting Summary
1963,1963-12-03,1963-12-03,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-12-03,1963-12-03,Meeting,Record of Policy Actions,316 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19631203.pdf,Record of Policy Actions,Meeting Summary
1963,1963-12-03,1963-12-03,Meeting,Historical Minutes,2.83 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19631203.pdf,Historical Minutes,Meeting Summary
1963,1963-12-03,1963-12-03,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-12-03,1963-12-03,Meeting,Record of Policy Actions,316 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19631203.pdf,Record of Policy Actions,Meeting Summary
1963,1963-12-03,1963-12-03,Meeting,Historical Minutes,2.83 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19631203.pdf,Historical Minutes,Meeting Summary
1963,1963-12-17,1963-12-17,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-12-17,1963-12-17,Meeting,Record of Policy Actions,225 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19631217.pdf,Record of Policy Actions,Meeting Summary
1963,1963-12-17,1963-12-17,Meeting,Historical Minutes,2.24 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19631217.pdf,Historical Minutes,Meeting Summary
1963,1963-12-17,1963-12-17,Meeting,1963 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1963-fomc-memos.htm,Memos,
1963,1963-12-17,1963-12-17,Meeting,Record of Policy Actions,225 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19631217.pdf,Record of Policy Actions,Meeting Summary
1963,1963-12-17,1963-12-17,Meeting,Historical Minutes,2.24 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19631217.pdf,Historical Minutes,Meeting Summary
1964,1964-01-07,1964-01-07,Meeting,Agenda,38 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19640107Agenda.pdf,Agenda,Agenda
1964,1964-01-07,1964-01-07,Meeting,1964 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1964-fomc-memos.htm,Memos,
1964,1964-01-07,1964-01-07,Meeting,Record of Policy Actions,316 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19640107.pdf,Record of Policy Actions,Meeting Summary
1964,1964-01-07,1964-01-07,Meeting,Historical Minutes,2.42 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19640107.pdf,Historical Minutes,Meeting Summary
1964,1964-01-07,1964-01-07,Meeting,Agenda,38 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19640107Agenda.pdf,Agenda,Agenda
1964,1964-01-07,1964-01-07,Meeting,1964 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1964-fomc-memos.htm,Memos,
1964,1964-01-07,1964-01-07,Meeting,Record of Policy Actions,316 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19640107.pdf,Record of Policy Actions,Meeting Summary
1964,1964-01-07,1964-01-07,Meeting,Historical Minutes,2.42 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19640107.pdf,Historical Minutes,Meeting Summary
1964,1964-01-28,1964-01-28,Meeting,Agenda,39 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19640128Agenda.pdf,Agenda,Agenda
1964,1964-01-28,1964-01-28,Meeting,1964 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1964-fomc-memos.htm,Memos,
1964,1964-01-28,1964-01-28,Meeting,Record of Policy Actions,230 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19640128.pdf,Record of Policy Actions,Meeting Summary
1964,1964-01-28,1964-01-28,Meeting,Historical Minutes,2.4 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19640128.pdf,Historical Minutes,Meeting Summary
1964,1964-01-28,1964-01-28,Meeting,Agenda,39 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19640128Agenda.pdf,Agenda,Agenda
1964,1964-01-28,1964-01-28,Meeting,1964 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1964-fomc-memos.htm,Memos,
1964,1964-01-28,1964-01-28,Meeting,Record of Policy Actions,230 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19640128.pdf,Record of Policy Actions,Meeting Summary
1964,1964-01-28,1964-01-28,Meeting,Historical Minutes,2.4 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19640128.pdf,Historical Minutes,Meeting Summary
1964,1964-02-11,1964-02-11,Meeting,Agenda,44 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19640211Agenda.pdf,Agenda,Agenda
1964,1964-02-11,1964-02-11,Meeting,1964 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1964-fomc-memos.htm,Memos,
1964,1964-02-11,1964-02-11,Meeting,Record of Policy Actions,324 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19640211.pdf,Record of Policy Actions,Meeting Summary
1964,1964-02-11,1964-02-11,Meeting,Historical Minutes,2.56 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19640211.pdf,Historical Minutes,Meeting Summary
1964,1964-02-11,1964-02-11,Meeting,Agenda,44 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19640211Agenda.pdf,Agenda,Agenda
1964,1964-02-11,1964-02-11,Meeting,1964 Memos,,HTML,https://www.federalreserve.gov/monetarypolicy/1964-fomc-memos.htm,Memos,
1964,1964-02-11,1964-02-11,Meeting,Record of Policy Actions,324 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19640211.pdf,Record of Policy Actions,Meeting Summary
1964,1964-02-11,1964-02-11,Meeting,Historical Minutes,2.56 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomchistmin19640211.pdf,Historical Minutes,Meeting Summary
1964,1964-03-03,1964-03-03,Meeting,Agenda,115 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19640303Agenda.pdf,Agenda,Agenda
